index,index, AverageDriveForce (lbs), Cadence (stokes/min), DriveLength (meters), DriveTime (ms), ElapsedTime (sec), HRCur (bpm), Horizontal (meters), PeakDriveForce (lbs), Power (watts), Stroke500mPace (sec/500m), StrokeDistance (meters), StrokeRecoveryTime (ms), lapIdx,TimeStamp (sec), DragFactor, AverageBoatSpeed (m/s), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
2063,2063,109.1,19.0,1.48,790.0,1032.05,145.0,1803.0,163.4,188.084371425,123.0,12.82,2160.0,1,1464704654.05,0.0,4.065040650406504,485.300802,726.839148,1.0,4.0,331,593.9506466052632,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6762.50000000001,0.0,0.0,188.084371425,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2064,2064,109.1,19.0,1.48,790.0,1032.51,145.0,1804.6,163.4,188.084371425,123.0,12.82,2270.0,1,1464704654.51,0.0,4.065040650406504,485.300802,726.839148,1.0,4.0,332,593.9506466052632,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6764.10000000001,0.0,0.0,188.084371425,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2065,2065,109.1,18.0,1.48,790.0,1033.3,145.0,1808.1,163.4,189.004847959,122.8,12.82,2270.0,1,1464704655.3,0.0,4.071661237785016,485.300802,726.839148,1.0,4.0,332,630.0161598633333,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6767.60000000001,0.0,0.0,189.004847959,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2066,2066,104.9,18.0,1.51,810.0,1033.68,145.0,1809.9,156.5,189.004847959,122.8,13.37,2270.0,1,1464704655.68,0.0,4.071661237785016,466.61827800000003,696.14643,1.0,4.0,332,630.0161598633333,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6769.400000000011,0.0,0.0,189.004847959,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2067,2067,104.9,18.0,1.51,810.0,1034.44,145.0,1813.1,156.5,189.004847959,122.8,13.37,2270.0,1,1464704656.44,0.0,4.071661237785016,466.61827800000003,696.14643,1.0,4.0,332,630.0161598633333,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6772.60000000001,0.0,0.0,189.004847959,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2068,2068,104.9,18.0,1.51,810.0,1034.8,144.0,1814.4,156.5,189.004847959,122.8,13.37,2270.0,1,1464704656.8,0.0,4.071661237785016,466.61827800000003,696.14643,1.0,4.0,332,630.0161598633333,0.0,144.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6773.900000000011,0.0,0.0,189.004847959,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2069,2069,104.9,18.0,1.51,810.0,1035.21,144.0,1815.9,156.5,189.004847959,122.8,13.37,2270.0,1,1464704657.21,0.0,4.071661237785016,466.61827800000003,696.14643,1.0,4.0,332,630.0161598633333,0.0,144.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6775.400000000011,0.0,0.0,189.004847959,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2070,2070,104.9,18.0,1.51,810.0,1035.56,144.0,1817.1,156.5,189.004847959,122.8,13.37,2270.0,1,1464704657.56,0.0,4.071661237785016,466.61827800000003,696.14643,1.0,4.0,333,630.0161598633333,0.0,144.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6776.60000000001,0.0,0.0,189.004847959,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2071,2071,104.9,18.0,1.51,810.0,1035.99,144.0,1818.7,156.5,189.004847959,122.8,13.37,2360.0,1,1464704657.99,0.0,4.071661237785016,466.61827800000003,696.14643,1.0,4.0,333,630.0161598633333,0.0,144.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6778.200000000011,0.0,0.0,189.004847959,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2072,2072,104.9,18.0,1.51,810.0,1036.87,144.0,1822.7,156.5,181.805452225,124.4,13.49,2360.0,1,1464704658.87,0.0,4.019292604501608,466.61827800000003,696.14643,1.0,4.0,333,606.0181740833334,0.0,144.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6782.200000000011,0.0,0.0,181.805452225,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2073,2073,107.0,18.0,1.48,800.0,1037.26,144.0,1824.3,160.7,181.805452225,124.4,13.49,2360.0,1,1464704659.26,0.0,4.019292604501608,475.95954,714.828954,1.0,4.0,333,606.0181740833334,0.0,144.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6783.800000000011,0.0,0.0,181.805452225,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2074,2074,107.0,18.0,1.48,800.0,1037.64,143.0,1825.9,160.7,181.805452225,124.4,13.49,2360.0,1,1464704659.64,0.0,4.019292604501608,475.95954,714.828954,1.0,4.0,333,606.0181740833334,0.0,143.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6785.4000000000115,0.0,0.0,181.805452225,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2075,2075,107.0,18.0,1.48,800.0,1038.4,143.0,1828.8,160.7,181.805452225,124.4,13.49,2360.0,1,1464704660.4,0.0,4.019292604501608,475.95954,714.828954,1.0,4.0,333,606.0181740833334,0.0,143.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6788.300000000011,0.0,0.0,181.805452225,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2076,2076,107.0,18.0,1.48,800.0,1038.79,143.0,1830.2,160.7,181.805452225,124.4,13.49,2360.0,1,1464704660.79,0.0,4.019292604501608,475.95954,714.828954,1.0,4.0,334,606.0181740833334,0.0,143.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6789.700000000011,0.0,0.0,181.805452225,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2077,2077,107.0,18.0,1.48,800.0,1039.15,143.0,1831.4,160.7,181.805452225,124.4,13.49,2350.0,1,1464704661.15,0.0,4.019292604501608,475.95954,714.828954,1.0,4.0,334,606.0181740833334,0.0,143.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6790.900000000011,0.0,0.0,181.805452225,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2078,2078,107.0,18.0,1.48,800.0,1039.89,143.0,1834.6,160.7,178.34258519,125.2,13.49,2350.0,1,1464704661.89,0.0,3.993610223642172,475.95954,714.828954,1.0,4.0,334,594.4752839666667,0.0,143.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6794.10000000001,0.0,0.0,178.34258519,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2079,2079,105.1,18.0,1.48,810.0,1040.26,143.0,1836.2,155.7,178.34258519,125.2,13.41,2350.0,1,1464704662.26,0.0,3.993610223642172,467.507922,692.587854,1.0,4.0,334,594.4752839666667,0.0,143.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6795.700000000011,0.0,0.0,178.34258519,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2080,2080,105.1,18.0,1.48,810.0,1040.62,143.0,1837.8,155.7,178.34258519,125.2,13.41,2350.0,1,1464704662.62,0.0,3.993610223642172,467.507922,692.587854,1.0,4.0,334,594.4752839666667,0.0,143.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6797.300000000011,0.0,0.0,178.34258519,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2081,2081,105.1,18.0,1.48,810.0,1041.03,143.0,1839.5,155.7,178.34258519,125.2,13.41,2350.0,1,1464704663.03,0.0,3.993610223642172,467.507922,692.587854,1.0,4.0,334,594.4752839666667,0.0,143.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6799.000000000011,0.0,0.0,178.34258519,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2082,2082,105.1,18.0,1.48,810.0,1041.76,143.0,1842.2,155.7,178.34258519,125.2,13.41,2350.0,1,1464704663.76,0.0,3.993610223642172,467.507922,692.587854,1.0,4.0,334,594.4752839666667,0.0,143.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6801.700000000011,0.0,0.0,178.34258519,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2083,2083,105.1,18.0,1.48,810.0,1042.1,143.0,1843.4,155.7,178.34258519,125.2,13.41,2350.0,1,1464704664.1,0.0,3.993610223642172,467.507922,692.587854,1.0,4.0,335,594.4752839666667,0.0,143.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6802.900000000011,0.0,0.0,178.34258519,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2084,2084,105.1,18.0,1.48,810.0,1042.87,143.0,1846.3,155.7,178.34258519,125.2,13.41,2320.0,1,1464704664.87,0.0,3.993610223642172,467.507922,692.587854,1.0,4.0,335,594.4752839666667,0.0,143.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6805.80000000001,0.0,0.0,178.34258519,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2085,2085,105.1,18.0,1.48,810.0,1043.28,143.0,1848.2,155.7,177.915928468,125.3,13.41,2320.0,1,1464704665.28,0.0,3.9904229848363926,467.507922,692.587854,1.0,4.0,335,593.0530948933333,0.0,143.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6807.700000000011,0.0,0.0,177.915928468,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2086,2086,110.6,18.0,1.48,800.0,1043.68,143.0,1850.1,165.9,177.915928468,125.3,13.27,2320.0,1,1464704665.68,0.0,3.9904229848363926,491.97313199999996,737.959698,1.0,4.0,335,593.0530948933333,0.0,143.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6809.60000000001,0.0,0.0,177.915928468,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2087,2087,110.6,18.0,1.48,800.0,1044.16,143.0,1852.1,165.9,177.915928468,125.3,13.27,2320.0,1,1464704666.16,0.0,3.9904229848363926,491.97313199999996,737.959698,1.0,4.0,335,593.0530948933333,0.0,143.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6811.60000000001,0.0,0.0,177.915928468,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2088,2088,110.6,18.0,1.48,800.0,1044.57,143.0,1853.8,165.9,177.915928468,125.3,13.27,2320.0,1,1464704666.57,0.0,3.9904229848363926,491.97313199999996,737.959698,1.0,4.0,335,593.0530948933333,0.0,143.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6813.30000000001,0.0,0.0,177.915928468,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2089,2089,110.6,18.0,1.48,800.0,1045.29,143.0,1856.4,165.9,177.915928468,125.3,13.27,2320.0,1,1464704667.29,0.0,3.9904229848363926,491.97313199999996,737.959698,1.0,4.0,335,593.0530948933333,0.0,143.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6815.900000000011,0.0,0.0,177.915928468,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2090,2090,110.6,18.0,1.48,800.0,1045.73,143.0,1858.0,165.9,177.915928468,125.3,13.27,2320.0,1,1464704667.73,0.0,3.9904229848363926,491.97313199999996,737.959698,1.0,4.0,336,593.0530948933333,0.0,143.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6817.50000000001,0.0,0.0,177.915928468,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2091,2091,110.6,18.0,1.48,800.0,1046.2,143.0,1859.9,165.9,177.915928468,125.3,13.27,2280.0,1,1464704668.2,0.0,3.9904229848363926,491.97313199999996,737.959698,1.0,4.0,336,593.0530948933333,0.0,143.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6819.40000000001,0.0,0.0,177.915928468,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2092,2092,109.7,18.0,1.51,810.0,1046.59,143.0,1861.8,166.2,188.084371425,123.0,13.37,2280.0,1,1464704668.59,0.0,4.065040650406504,487.969734,739.2941639999999,1.0,4.0,336,626.94790475,0.0,143.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6821.300000000009,0.0,0.0,188.084371425,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2093,2093,109.7,18.0,1.51,810.0,1047.34,143.0,1865.1,166.2,188.084371425,123.0,13.37,2280.0,1,1464704669.34,0.0,4.065040650406504,487.969734,739.2941639999999,1.0,4.0,336,626.94790475,0.0,143.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6824.6000000000095,0.0,0.0,188.084371425,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2094,2094,109.7,18.0,1.51,810.0,1047.73,142.0,1866.7,166.2,188.084371425,123.0,13.37,2280.0,1,1464704669.73,0.0,4.065040650406504,487.969734,739.2941639999999,1.0,4.0,336,626.94790475,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6826.20000000001,0.0,0.0,188.084371425,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2095,2095,109.7,18.0,1.51,810.0,1048.12,142.0,1868.2,166.2,188.084371425,123.0,13.37,2280.0,1,1464704670.12,0.0,4.065040650406504,487.969734,739.2941639999999,1.0,4.0,336,626.94790475,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6827.70000000001,0.0,0.0,188.084371425,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2096,2096,109.7,18.0,1.51,810.0,1048.49,142.0,1869.6,166.2,188.084371425,123.0,13.37,2280.0,1,1464704670.49,0.0,4.065040650406504,487.969734,739.2941639999999,1.0,4.0,336,626.94790475,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6829.1000000000095,0.0,0.0,188.084371425,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2097,2097,109.7,18.0,1.51,810.0,1049.26,142.0,1872.3,166.2,188.084371425,123.0,13.37,2310.0,1,1464704671.26,0.0,4.065040650406504,487.969734,739.2941639999999,1.0,4.0,337,626.94790475,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6831.800000000009,0.0,0.0,188.084371425,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2098,2098,109.7,18.0,1.51,810.0,1049.61,142.0,1873.9,166.2,188.084371425,123.0,13.44,2310.0,1,1464704671.61,0.0,4.065040650406504,487.969734,739.2941639999999,1.0,4.0,337,626.94790475,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6833.40000000001,0.0,0.0,188.084371425,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2099,2099,106.4,18.0,1.48,800.0,1050.39,142.0,1877.5,157.5,188.543860729,122.9,13.44,2310.0,1,1464704672.39,0.0,4.068348250610252,473.290608,700.59465,1.0,4.0,337,628.4795357633334,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6837.00000000001,0.0,0.0,188.543860729,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2100,2100,106.4,18.0,1.48,800.0,1050.75,142.0,1879.0,157.5,188.543860729,122.9,13.44,2310.0,1,1464704672.75,0.0,4.068348250610252,473.290608,700.59465,1.0,4.0,337,628.4795357633334,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6838.50000000001,0.0,0.0,188.543860729,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2101,2101,106.4,18.0,1.48,800.0,1051.11,142.0,1880.4,157.5,188.543860729,122.9,13.44,2310.0,1,1464704673.11,0.0,4.068348250610252,473.290608,700.59465,1.0,4.0,337,628.4795357633334,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6839.90000000001,0.0,0.0,188.543860729,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2102,2102,106.4,18.0,1.48,800.0,1051.85,142.0,1883.2,157.5,188.543860729,122.9,13.44,2310.0,1,1464704673.85,0.0,4.068348250610252,473.290608,700.59465,1.0,4.0,337,628.4795357633334,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6842.70000000001,0.0,0.0,188.543860729,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2103,2103,106.4,18.0,1.48,800.0,1052.22,142.0,1884.5,157.5,188.543860729,122.9,13.44,2290.0,1,1464704674.22,0.0,4.068348250610252,473.290608,700.59465,1.0,4.0,338,628.4795357633334,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6844.00000000001,0.0,0.0,188.543860729,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2104,2104,106.4,18.0,1.48,800.0,1052.64,142.0,1886.0,157.5,188.543860729,122.9,13.44,2290.0,1,1464704674.64,0.0,4.068348250610252,473.290608,700.59465,1.0,4.0,338,628.4795357633334,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6845.50000000001,0.0,0.0,188.543860729,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2105,2105,110.0,18.0,1.48,790.0,1053.4,142.0,1889.6,167.9,184.46165902,123.8,13.27,2290.0,1,1464704675.4,0.0,4.038772213247173,489.3042,746.856138,1.0,4.0,338,614.8721967333335,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6849.10000000001,0.0,0.0,184.46165902,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2106,2106,110.0,18.0,1.48,790.0,1053.78,142.0,1891.3,167.9,184.46165902,123.8,13.27,2290.0,1,1464704675.78,0.0,4.038772213247173,489.3042,746.856138,1.0,4.0,338,614.8721967333335,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6850.80000000001,0.0,0.0,184.46165902,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2107,2107,110.0,18.0,1.48,790.0,1054.15,142.0,1892.8,167.9,184.46165902,123.8,13.27,2290.0,1,1464704676.15,0.0,4.038772213247173,489.3042,746.856138,1.0,4.0,338,614.8721967333335,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6852.30000000001,0.0,0.0,184.46165902,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2108,2108,110.0,18.0,1.48,790.0,1054.9,142.0,1895.7,167.9,184.46165902,123.8,13.27,2290.0,1,1464704676.9,0.0,4.038772213247173,489.3042,746.856138,1.0,4.0,338,614.8721967333335,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6855.200000000011,0.0,0.0,184.46165902,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2109,2109,110.0,18.0,1.48,790.0,1055.3,142.0,1897.1,167.9,184.46165902,123.8,13.27,2290.0,1,1464704677.3,0.0,4.038772213247173,489.3042,746.856138,1.0,4.0,338,614.8721967333335,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6856.60000000001,0.0,0.0,184.46165902,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2110,2110,110.0,18.0,1.48,790.0,1055.77,142.0,1898.8,167.9,184.46165902,123.8,13.27,2250.0,1,1464704677.77,0.0,4.038772213247173,489.3042,746.856138,1.0,4.0,339,614.8721967333335,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6858.30000000001,0.0,0.0,184.46165902,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2111,2111,110.0,18.0,1.48,790.0,1056.15,142.0,1900.5,167.9,184.46165902,123.8,13.19,2250.0,1,1464704678.15,0.0,4.038772213247173,489.3042,746.856138,1.0,4.0,339,614.8721967333335,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6860.00000000001,0.0,0.0,184.46165902,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2112,2112,106.4,19.0,1.48,790.0,1056.9,142.0,1903.9,162.7,187.626373968,123.1,13.19,2250.0,1,1464704678.9,0.0,4.061738424045491,473.290608,723.7253939999999,1.0,4.0,339,592.5043388463158,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6863.40000000001,0.0,0.0,187.626373968,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2113,2113,106.4,19.0,1.48,790.0,1057.31,142.0,1905.7,162.7,187.626373968,123.1,13.19,2250.0,1,1464704679.31,0.0,4.061738424045491,473.290608,723.7253939999999,1.0,4.0,339,592.5043388463158,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6865.20000000001,0.0,0.0,187.626373968,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2114,2114,106.4,19.0,1.48,790.0,1057.72,142.0,1907.3,162.7,187.626373968,123.1,13.19,2250.0,1,1464704679.72,0.0,4.061738424045491,473.290608,723.7253939999999,1.0,4.0,339,592.5043388463158,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6866.800000000009,0.0,0.0,187.626373968,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2115,2115,106.4,19.0,1.48,790.0,1058.06,142.0,1908.6,162.7,187.626373968,123.1,13.19,2250.0,1,1464704680.06,0.0,4.061738424045491,473.290608,723.7253939999999,1.0,4.0,339,592.5043388463158,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6868.1000000000095,0.0,0.0,187.626373968,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2116,2116,106.4,19.0,1.48,790.0,1058.82,142.0,1911.2,162.7,187.626373968,123.1,13.19,2250.0,1,1464704680.82,0.0,4.061738424045491,473.290608,723.7253939999999,1.0,4.0,340,592.5043388463158,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6870.70000000001,0.0,0.0,187.626373968,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2117,2117,106.4,19.0,1.48,790.0,1059.18,142.0,1912.6,162.7,187.626373968,123.1,13.19,2340.0,1,1464704681.18,0.0,4.061738424045491,473.290608,723.7253939999999,1.0,4.0,340,592.5043388463158,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6872.1000000000095,0.0,0.0,187.626373968,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2118,2118,105.8,19.0,1.51,810.0,1059.57,142.0,1914.4,157.2,187.626373968,123.1,13.51,2340.0,1,1464704681.57,0.0,4.061738424045491,470.621676,699.260184,1.0,4.0,340,592.5043388463158,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6873.90000000001,0.0,0.0,187.626373968,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2119,2119,105.8,18.0,1.51,810.0,1060.4,142.0,1918.1,157.2,183.127134526,124.1,13.51,2340.0,1,1464704682.4,0.0,4.0290088638195005,470.621676,699.260184,1.0,4.0,340,610.4237817533333,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6877.6000000000095,0.0,0.0,183.127134526,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2120,2120,105.8,18.0,1.51,810.0,1060.83,142.0,1919.9,157.2,183.127134526,124.1,13.51,2340.0,1,1464704682.83,0.0,4.0290088638195005,470.621676,699.260184,1.0,4.0,340,610.4237817533333,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6879.40000000001,0.0,0.0,183.127134526,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2121,2121,105.8,18.0,1.51,810.0,1061.25,142.0,1921.5,157.2,183.127134526,124.1,13.51,2340.0,1,1464704683.25,0.0,4.0290088638195005,470.621676,699.260184,1.0,4.0,340,610.4237817533333,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6881.00000000001,0.0,0.0,183.127134526,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2122,2122,105.8,18.0,1.51,810.0,1061.6,142.0,1922.8,157.2,183.127134526,124.1,13.51,2340.0,1,1464704683.6,0.0,4.0290088638195005,470.621676,699.260184,1.0,4.0,340,610.4237817533333,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6882.30000000001,0.0,0.0,183.127134526,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2123,2123,105.8,18.0,1.51,810.0,1062.39,142.0,1925.6,157.2,183.127134526,124.1,13.51,2280.0,1,1464704684.39,0.0,4.0290088638195005,470.621676,699.260184,1.0,4.0,341,610.4237817533333,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6885.10000000001,0.0,0.0,183.127134526,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2124,2124,105.8,18.0,1.51,810.0,1062.76,142.0,1927.2,157.2,183.127134526,124.1,13.51,2280.0,1,1464704684.76,0.0,4.0290088638195005,470.621676,699.260184,1.0,4.0,341,610.4237817533333,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6886.700000000011,0.0,0.0,183.127134526,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2125,2125,113.5,18.0,1.48,790.0,1063.15,142.0,1929.1,168.5,183.570541439,124.0,13.19,2280.0,1,1464704685.15,0.0,4.032258064516129,504.87297,749.52507,1.0,4.0,341,611.9018047966667,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6888.60000000001,0.0,0.0,183.570541439,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2126,2126,113.5,18.0,1.48,790.0,1063.54,142.0,1930.9,168.5,183.570541439,124.0,13.19,2280.0,1,1464704685.54,0.0,4.032258064516129,504.87297,749.52507,1.0,4.0,341,611.9018047966667,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6890.400000000011,0.0,0.0,183.570541439,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2127,2127,113.5,18.0,1.48,790.0,1064.38,142.0,1934.3,168.5,183.570541439,124.0,13.19,2280.0,1,1464704686.38,0.0,4.032258064516129,504.87297,749.52507,1.0,4.0,341,611.9018047966667,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6893.80000000001,0.0,0.0,183.570541439,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2128,2128,113.5,18.0,1.48,790.0,1064.78,142.0,1935.8,168.5,183.570541439,124.0,13.19,2280.0,1,1464704686.78,0.0,4.032258064516129,504.87297,749.52507,1.0,4.0,341,611.9018047966667,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6895.30000000001,0.0,0.0,183.570541439,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2129,2129,113.5,18.0,1.48,790.0,1065.17,142.0,1937.2,168.5,183.570541439,124.0,13.19,2280.0,1,1464704687.17,0.0,4.032258064516129,504.87297,749.52507,1.0,4.0,341,611.9018047966667,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,6896.700000000011,0.0,0.0,183.570541439,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
