index,index, AverageDriveForce (lbs), Cadence (stokes/min), DragFactor, DriveLength (meters), DriveTime (ms), ElapsedTime (sec), HRCur (bpm), Horizontal (meters), PeakDriveForce (lbs), Power (watts), Stroke500mPace (sec/500m), StrokeDistance (meters), StrokeRecoveryTime (ms), lapIdx, latitude, longitude,TimeStamp (sec), AverageBoatSpeed (m/s), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
2764,2764,0.0,16.0,0.0,0.0,0.0,3315.0,135.0,9071.32378298,0.0,0.0,207.520844194,8.99717391964,0.0,0.0,49.246491,16.49934,1459591823.0,2.4093965208264914,0.0,0.0,1.0,4.0,1274,0.0,135.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9071.32378298,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2765,2765,0.0,16.0,0.0,0.0,0.0,3316.0,135.0,9073.64128069,0.0,0.0,208.155513249,8.94107432493,0.0,0.0,49.246481,16.499368,1459591824.0,2.4020502373237145,0.0,0.0,1.0,4.0,1274,0.0,135.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9073.64128069,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2766,2766,0.0,16.0,0.0,0.0,0.0,3317.0,135.0,9075.70867776,0.0,0.0,209.46302334,9.30885172613,0.0,0.0,49.246471,16.499392,1459591825.0,2.387056159255378,0.0,0.0,1.0,4.0,1275,0.0,135.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9075.70867776,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2767,2767,0.0,16.0,0.0,0.0,0.0,3318.0,134.0,9078.62850698,0.0,0.0,201.190415302,9.24155860456,0.0,0.0,49.246456,16.499425,1459591826.0,2.4852078527173735,0.0,0.0,1.0,4.0,1275,0.0,134.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9078.62850698,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2768,2768,0.0,16.0,0.0,0.0,0.0,3319.0,134.0,9081.31899202,0.0,0.0,202.63787614,9.06941924224,0.0,0.0,49.246445,16.499458,1459591827.0,2.467455786274409,0.0,0.0,1.0,4.0,1275,0.0,134.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9081.31899202,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2769,2769,0.0,16.0,0.0,0.0,0.0,3320.0,134.0,9083.57305922,0.0,0.0,206.452247382,9.1330249302,0.0,0.0,49.246435,16.499485,1459591828.0,2.421867556979637,0.0,0.0,1.0,4.0,1275,0.0,134.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9083.57305922,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2770,2770,0.0,16.0,0.0,0.0,0.0,3321.0,134.0,9086.0091409,0.0,0.0,204.978496349,9.25757138161,0.0,0.0,49.246422,16.499512,1459591829.0,2.4392802606410537,0.0,0.0,1.0,4.0,1276,0.0,134.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9086.0091409,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2771,2771,0.0,16.0,0.0,0.0,0.0,3322.0,134.0,9088.80626702,0.0,0.0,202.17559945,9.11165397559,0.0,0.0,49.246408,16.499544,1459591830.0,2.473097650558246,0.0,0.0,1.0,4.0,1276,0.0,134.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9088.80626702,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2772,2772,0.0,16.0,0.0,0.0,0.0,3323.0,134.0,9091.31705045,0.0,0.0,205.341372157,8.81874574557,0.0,0.0,49.246398,16.499575,1459591831.0,2.434969605724217,0.0,0.0,1.0,4.0,1276,0.0,134.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9091.31705045,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2773,2773,0.0,16.0,0.0,0.0,0.0,3324.0,134.0,9093.14632213,0.0,0.0,212.057242706,9.12722644555,0.0,0.0,49.246393,16.499599,1459591832.0,2.357853915384579,0.0,0.0,1.0,4.0,1276,0.0,134.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9093.14632213,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2774,2774,0.0,16.0,0.0,0.0,0.0,3325.0,135.0,9095.8259812,0.0,0.0,204.803993721,9.02887910014,0.0,0.0,49.246381,16.499631,1459591833.0,2.4413586420640754,0.0,0.0,1.0,4.0,1277,0.0,135.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9095.8259812,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2775,2775,0.0,16.0,0.0,0.0,0.0,3326.0,135.0,9098.27187962,0.0,0.0,206.895739303,8.86533566896,0.0,0.0,49.246371,16.499661,1459591834.0,2.4166761562341654,0.0,0.0,1.0,4.0,1277,0.0,135.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9098.27187962,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2776,2776,0.0,16.0,0.0,0.0,0.0,3327.0,135.0,9100.30975213,0.0,0.0,210.52891515,8.94603581165,0.0,0.0,49.246366,16.499688,1459591835.0,2.374970676326121,0.0,0.0,1.0,4.0,1277,0.0,135.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9100.30975213,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2777,2777,0.0,16.0,0.0,0.0,0.0,3328.0,135.0,9102.51106123,0.0,0.0,208.434384134,9.18356348,0.0,0.0,49.246357,16.499715,1459591836.0,2.3988364591446483,0.0,0.0,1.0,4.0,1278,0.0,135.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9102.51106123,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2778,2778,0.0,16.0,0.0,0.0,0.0,3329.0,134.0,9105.25392299,0.0,0.0,202.835038638,9.15150914943,0.0,0.0,49.246345,16.499748,1459591837.0,2.4650573360372454,0.0,0.0,1.0,4.0,1278,0.0,134.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9105.25392299,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2779,2779,0.0,16.0,0.0,0.0,0.0,3330.0,134.0,9107.8781909,0.0,0.0,203.248688766,8.94890183691,0.0,0.0,49.246337,16.499782,1459591838.0,2.460040470793145,0.0,0.0,1.0,4.0,1278,0.0,134.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9107.8781909,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2780,2780,0.0,16.0,0.0,0.0,0.0,3331.0,134.0,9109.96529419,0.0,0.0,207.439935672,9.22001842362,0.0,0.0,49.246329,16.499808,1459591839.0,2.410336266159426,0.0,0.0,1.0,4.0,1278,0.0,134.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9109.96529419,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2781,2781,0.0,16.0,0.0,0.0,0.0,3332.0,134.0,9112.77181385,0.0,0.0,200.970558036,9.19317535863,0.0,0.0,49.246317,16.499842,1459591840.0,2.487926614158252,0.0,0.0,1.0,4.0,1279,0.0,134.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9112.77181385,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2782,2782,0.0,16.0,0.0,0.0,0.0,3333.0,134.0,9115.57833403,0.0,0.0,201.02578823,8.92420861642,0.0,0.0,49.246305,16.499876,1459591841.0,2.4872430766341984,0.0,0.0,1.0,4.0,1279,0.0,134.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9115.57833403,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2783,2783,0.0,16.0,0.0,0.0,0.0,3334.0,134.0,9117.83240606,0.0,0.0,206.318559756,8.88202695356,0.0,0.0,49.246295,16.499903,1459591842.0,2.42343684732638,0.0,0.0,1.0,4.0,1279,0.0,134.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9117.83240606,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2784,2784,0.0,16.0,0.0,0.0,0.0,3335.0,134.0,9120.14339199,0.0,0.0,206.452022931,8.99809584553,0.0,0.0,49.246284,16.49993,1459591843.0,2.4218701899913526,0.0,0.0,1.0,4.0,1279,0.0,134.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9120.14339199,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2785,2785,0.0,17.0,0.0,0.0,0.0,3336.0,134.0,9122.94991362,0.0,0.0,202.867868835,8.69600104595,0.0,0.0,49.246272,16.499964,1459591844.0,2.464658414717555,0.0,0.0,1.0,4.0,1280,0.0,134.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9122.94991362,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2786,2786,0.0,17.0,0.0,0.0,0.0,3337.0,134.0,9125.34728104,0.0,0.0,207.349335839,8.50737635299,0.0,0.0,49.246263,16.499994,1459591845.0,2.411389445627324,0.0,0.0,1.0,4.0,1280,0.0,134.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9125.34728104,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2787,2787,0.0,17.0,0.0,0.0,0.0,3338.0,134.0,9127.48417977,0.0,0.0,210.774462498,8.62450776692,0.0,0.0,49.246254,16.50002,1459591846.0,2.372203890709694,0.0,0.0,1.0,4.0,1280,0.0,134.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9127.48417977,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2788,2788,0.0,18.0,0.0,0.0,0.0,3339.0,134.0,9130.19198321,0.0,0.0,206.773484636,8.46399243185,0.0,0.0,49.246244,16.500054,1459591847.0,2.418105014190723,0.0,0.0,1.0,4.0,1281,0.0,134.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9130.19198321,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2789,2789,0.0,18.0,0.0,0.0,0.0,3340.0,134.0,9132.87164836,0.0,0.0,208.520767865,8.10773125376,0.0,0.0,49.246232,16.500086,1459591848.0,2.3978426950916885,0.0,0.0,1.0,4.0,1281,0.0,134.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9132.87164836,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2790,2790,0.0,18.0,0.0,0.0,0.0,3341.0,134.0,9134.78036134,0.0,0.0,217.51755189,8.16394796221,0.0,0.0,49.246225,16.50011,1459591849.0,2.298665076245678,0.0,0.0,1.0,4.0,1281,0.0,134.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9134.78036134,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2791,2791,0.0,17.0,0.0,0.0,0.0,3342.0,134.0,9137.04658521,0.0,0.0,215.718952583,8.27628762653,0.0,0.0,49.246216,16.500138,1459591850.0,2.3178306496162873,0.0,0.0,1.0,4.0,1281,0.0,134.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9137.04658521,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2792,2792,0.0,17.0,0.0,0.0,0.0,3343.0,134.0,9139.62267525,0.0,0.0,214.155690689,8.07493105959,0.0,0.0,49.246206,16.50017,1459591851.0,2.3347500054346315,0.0,0.0,1.0,4.0,1282,0.0,134.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9139.62267525,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2793,2793,0.0,17.0,0.0,0.0,0.0,3344.0,134.0,9141.75957591,0.0,0.0,219.894053294,7.94161338776,0.0,0.0,49.246197,16.500196,1459591852.0,2.273822290826102,0.0,0.0,1.0,4.0,1282,0.0,134.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9141.75957591,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2794,2794,0.0,17.0,0.0,0.0,0.0,3345.0,134.0,9143.6022322,0.0,0.0,224.05413035,8.13879478747,0.0,0.0,49.24619,16.500219,1459591853.0,2.231603582665219,0.0,0.0,1.0,4.0,1282,0.0,134.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9143.6022322,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2795,2795,0.0,17.0,0.0,0.0,0.0,3346.0,135.0,9145.9996029,0.0,0.0,219.079359701,8.1661916691,0.0,0.0,49.246181,16.500249,1459591854.0,2.2822779867642535,0.0,0.0,1.0,4.0,1283,0.0,135.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9145.9996029,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2796,2796,0.0,17.0,0.0,0.0,0.0,3347.0,135.0,9148.46313907,0.0,0.0,218.924859544,7.94749482946,0.0,0.0,49.246172,16.50028,1459591855.0,2.2838886412509445,0.0,0.0,1.0,4.0,1283,0.0,135.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9148.46313907,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2797,2797,0.0,17.0,0.0,0.0,0.0,3348.0,135.0,9150.29241835,0.0,0.0,225.777867625,8.06086001036,0.0,0.0,49.246167,16.500304,1459591856.0,2.214566047857544,0.0,0.0,1.0,4.0,1283,0.0,135.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9150.29241835,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2798,2798,0.0,17.0,0.0,0.0,0.0,3349.0,135.0,9152.33458472,0.0,0.0,223.431364507,8.29075413185,0.0,0.0,49.24616,16.50033,1459591857.0,2.2378236873916384,0.0,0.0,1.0,4.0,1283,0.0,135.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9152.33458472,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2799,2799,0.0,16.0,0.0,0.0,0.0,3350.0,135.0,9154.84537828,0.0,0.0,218.127648922,8.37545100958,0.0,0.0,49.24615,16.500361,1459591858.0,2.29223577327785,0.0,0.0,1.0,4.0,1284,0.0,135.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9154.84537828,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2800,2800,0.0,16.0,0.0,0.0,0.0,3351.0,135.0,9157.29128578,0.0,0.0,218.405843635,8.25103864011,0.0,0.0,49.24614,16.500391,1459591859.0,2.2893160351313693,0.0,0.0,1.0,4.0,1284,0.0,135.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9157.29128578,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2801,2801,0.0,16.0,0.0,0.0,0.0,3352.0,135.0,9159.30103778,0.0,0.0,222.586511995,8.51118463403,0.0,0.0,49.246131,16.500415,1459591860.0,2.246317602619298,0.0,0.0,1.0,4.0,1284,0.0,135.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9159.30103778,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2802,2802,0.0,16.0,0.0,0.0,0.0,3353.0,137.0,9161.91799438,0.0,0.0,216.663287952,8.44981465637,0.0,0.0,49.246119,16.500446,1459591861.0,2.3077282945635487,0.0,0.0,1.0,4.0,1284,0.0,137.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9161.91799438,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2803,2803,0.0,16.0,0.0,0.0,0.0,3354.0,137.0,9164.35340089,0.0,0.0,218.824132235,8.41765219524,0.0,0.0,49.246108,16.500475,1459591862.0,2.2849399419212095,0.0,0.0,1.0,4.0,1285,0.0,137.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9164.35340089,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2804,2804,0.0,16.0,0.0,0.0,0.0,3355.0,137.0,9166.77387606,0.0,0.0,220.146069452,8.16216659592,0.0,0.0,49.2461,16.500506,1459591863.0,2.271219292012018,0.0,0.0,1.0,4.0,1285,0.0,137.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9166.77387606,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2805,2805,0.0,16.0,0.0,0.0,0.0,3356.0,137.0,9168.60245778,0.0,0.0,227.37432238,8.34967393348,0.0,0.0,49.246092,16.500528,1459591864.0,2.199016998781303,0.0,0.0,1.0,4.0,1285,0.0,137.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9168.60245778,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2806,2806,0.0,16.0,0.0,0.0,0.0,3357.0,138.0,9170.98392708,0.0,0.0,222.632579449,8.26037000316,0.0,0.0,49.246082,16.500557,1459591865.0,2.2458527913455653,0.0,0.0,1.0,4.0,1286,0.0,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9170.98392708,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2807,2807,0.0,16.0,0.0,0.0,0.0,3358.0,138.0,9173.17514405,0.0,0.0,225.260642293,8.1798736339,0.0,0.0,49.246072,16.500583,1459591866.0,2.2196509559341586,0.0,0.0,1.0,4.0,1286,0.0,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9173.17514405,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2808,2808,0.0,16.0,0.0,0.0,0.0,3359.0,138.0,9175.19681162,0.0,0.0,227.63694112,8.12833410272,0.0,0.0,49.246064,16.500608,1459591867.0,2.196480050821024,0.0,0.0,1.0,4.0,1286,0.0,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9175.19681162,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2809,2809,0.0,16.0,0.0,0.0,0.0,3360.0,138.0,9177.06292224,0.0,0.0,229.184929724,8.39107199393,0.0,0.0,49.246058,16.500632,1459591868.0,2.1816443192933055,0.0,0.0,1.0,4.0,1286,0.0,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9177.06292224,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2810,2810,0.0,16.0,0.0,0.0,0.0,3361.0,137.0,9179.56138073,0.0,0.0,222.105233463,8.3772215474,0.0,0.0,49.246047,16.500662,1459591869.0,2.2511851351008074,0.0,0.0,1.0,4.0,1287,0.0,137.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9179.56138073,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2811,2811,0.0,16.0,0.0,0.0,0.0,3362.0,137.0,9181.9967899,0.0,0.0,222.467709952,8.15226424257,0.0,0.0,49.246036,16.500691,1459591870.0,2.2475171794948614,0.0,0.0,1.0,4.0,1287,0.0,137.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9181.9967899,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2812,2812,0.0,16.0,0.0,0.0,0.0,3363.0,137.0,9183.83945112,0.0,0.0,228.508416605,8.38681582572,0.0,0.0,49.246029,16.500714,1459591871.0,2.1881032105014353,0.0,0.0,1.0,4.0,1287,0.0,137.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9183.83945112,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2813,2813,0.0,16.0,0.0,0.0,0.0,3364.0,136.0,9186.29002342,0.0,0.0,222.044851629,8.40221931441,0.0,0.0,49.246022,16.500746,1459591872.0,2.251797311812556,0.0,0.0,1.0,4.0,1287,0.0,136.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9186.29002342,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2814,2814,0.0,16.0,0.0,0.0,0.0,3365.0,136.0,9188.80082263,0.0,0.0,221.467202923,8.14744203803,0.0,0.0,49.246012,16.500777,1459591873.0,2.257670632043159,0.0,0.0,1.0,4.0,1288,0.0,136.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9188.80082263,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2815,2815,0.0,16.0,0.0,0.0,0.0,3366.0,136.0,9190.69941068,0.0,0.0,228.082856703,8.16902867325,0.0,0.0,49.246007,16.500802,1459591874.0,2.1921858013690136,0.0,0.0,1.0,4.0,1288,0.0,136.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9190.69941068,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2816,2816,0.0,16.0,0.0,0.0,0.0,3367.0,136.0,9192.6746492,0.0,0.0,227.150139484,8.25587484995,0.0,0.0,49.246,16.500827,1459591875.0,2.2011872902029146,0.0,0.0,1.0,4.0,1288,0.0,136.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9192.6746492,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2817,2817,0.0,17.0,0.0,0.0,0.0,3368.0,136.0,9194.82766878,0.0,0.0,224.36498631,8.38204151074,0.0,0.0,49.245992,16.500854,1459591876.0,2.2285117130939556,0.0,0.0,1.0,4.0,1289,0.0,136.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9194.82766878,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2818,2818,0.0,17.0,0.0,0.0,0.0,3369.0,136.0,9197.40376833,0.0,0.0,219.184210014,8.18513764682,0.0,0.0,49.245982,16.500886,1459591877.0,2.2811862221647417,0.0,0.0,1.0,4.0,1289,0.0,136.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9197.40376833,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2819,2819,0.0,17.0,0.0,0.0,0.0,3370.0,136.0,9199.35089776,0.0,0.0,224.587464984,8.3797031806,0.0,0.0,49.245973,16.500909,1459591878.0,2.226304126259321,0.0,0.0,1.0,4.0,1289,0.0,136.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9199.35089776,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2820,2820,0.0,16.0,0.0,0.0,0.0,3371.0,135.0,9201.72380654,0.0,0.0,219.434128358,8.51633006117,0.0,0.0,49.245962,16.500937,1459591879.0,2.2785881291184817,0.0,0.0,1.0,4.0,1289,0.0,135.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9201.72380654,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2821,2821,0.0,16.0,0.0,0.0,0.0,3372.0,135.0,9204.18735183,0.0,0.0,217.713741371,8.52274647843,0.0,0.0,49.245953,16.500968,1459591880.0,2.2965936686006594,0.0,0.0,1.0,4.0,1290,0.0,135.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9204.18735183,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2822,2822,0.0,16.0,0.0,0.0,0.0,3373.0,135.0,9206.58473203,0.0,0.0,217.99800278,8.36066407401,0.0,0.0,49.245944,16.500998,1459591881.0,2.2935989945953392,0.0,0.0,1.0,4.0,1290,0.0,135.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9206.58473203,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2823,2823,0.0,16.0,0.0,0.0,0.0,3374.0,135.0,9208.47708295,0.0,0.0,222.5670135,8.61656124394,0.0,0.0,49.245936,16.501021,1459591882.0,2.2465143964381764,0.0,0.0,1.0,4.0,1290,0.0,135.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9208.47708295,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2824,2824,0.0,16.0,0.0,0.0,0.0,3375.0,135.0,9210.94062933,0.0,0.0,216.302452148,8.65261210044,0.0,0.0,49.245927,16.501052,1459591883.0,2.3115780474734815,0.0,0.0,1.0,4.0,1290,0.0,135.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9210.94062933,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2825,2825,0.0,16.0,0.0,0.0,0.0,3376.0,135.0,9213.40417608,0.0,0.0,215.649723049,8.47240022598,0.0,0.0,49.245918,16.501083,1459591884.0,2.318574737452317,0.0,0.0,1.0,4.0,1291,0.0,135.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9213.40417608,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2826,2826,0.0,16.0,0.0,0.0,0.0,3377.0,135.0,9215.30276744,0.0,0.0,220.424114354,8.6800340736,0.0,0.0,49.245913,16.501108,1459591885.0,2.2683543561708612,0.0,0.0,1.0,4.0,1291,0.0,135.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9215.30276744,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2827,2827,0.0,16.0,0.0,0.0,0.0,3378.0,135.0,9217.61376624,0.0,0.0,215.338560352,8.91336374416,0.0,0.0,49.245902,16.501135,1459591886.0,2.3219250615527587,0.0,0.0,1.0,4.0,1291,0.0,135.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9217.61376624,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
