index,index,TimeStamp (sec), latitude, longitude, HRCur (bpm),DistanceMeters, Cadence (stokes/min), lapIdx,Speed, WorkoutState, Horizontal (meters), StrokeDistance (meters), Stroke500mPace (sec/500m), ElapsedTime (sec), Power (watts), DriveLength (meters), DriveTime (ms), DragFactor, StrokeRecoveryTime (ms), AverageDriveForce (lbs), AverageBoatSpeed (m/s), PeakDriveForce (lbs), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
3065,3065,1459588521.0,49.24305,16.507234,138.0,1668.1,17.0,3.0,2.52,4.0,1668.1,8.894117647058822,198.4126984126984,3613.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52,0.0,0.0,0.0,1.0,1123,0.0,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9567.100000000004,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3066,3066,1459588522.0,49.243038,16.507256,138.0,1670.1,17.0,3.0,2.52,4.0,1670.1,8.894117647058822,198.4126984126984,3614.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52,0.0,0.0,0.0,1.0,1123,0.0,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9569.100000000004,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3067,3067,1459588523.0,49.243022,16.507285,139.0,1672.8,17.0,3.0,2.52,4.0,1672.8,8.894117647058822,198.4126984126984,3615.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52,0.0,0.0,0.0,1.0,1124,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9571.800000000005,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3068,3068,1459588524.0,49.243009,16.507315,139.0,1675.5,17.0,3.0,2.51,4.0,1675.5,8.858823529411765,199.203187250996,3616.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5100000000000002,0.0,0.0,0.0,1.0,1124,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9574.500000000005,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3069,3069,1459588525.0,49.243,16.50734,139.0,1677.7,17.0,3.0,2.49,4.0,1677.7,8.788235294117648,200.8032128514056,3617.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49,0.0,0.0,0.0,1.0,1124,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9576.700000000006,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3070,3070,1459588526.0,49.242989,16.507362,139.0,1679.5,17.0,3.0,2.45,4.0,1679.5,8.647058823529411,204.0816326530612,3618.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,0.0,0.0,0.0,1.0,1124,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9578.500000000005,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3071,3071,1459588527.0,49.242974,16.507393,140.0,1682.4,16.0,3.0,2.43,4.0,1682.4,9.1125,205.761316872428,3619.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4299999999999997,0.0,0.0,0.0,1.0,1125,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9581.400000000005,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3072,3072,1459588528.0,49.242961,16.507422,140.0,1684.9,16.0,3.0,2.43,4.0,1684.9,9.1125,205.761316872428,3620.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4299999999999997,0.0,0.0,0.0,1.0,1125,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9583.900000000005,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3073,3073,1459588529.0,49.242952,16.507447,140.0,1687.0,16.0,3.0,2.43,4.0,1687.0,9.1125,205.761316872428,3621.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4299999999999997,0.0,0.0,0.0,1.0,1125,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9586.000000000005,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3074,3074,1459588530.0,49.242937,16.507476,141.0,1689.7,16.0,3.0,2.42,4.0,1689.7,9.075,206.61157024793388,3622.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42,0.0,0.0,0.0,1.0,1126,0.0,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9588.700000000006,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3075,3075,1459588531.0,49.242921,16.507506,141.0,1692.5,16.0,3.0,2.44,4.0,1692.5,9.15,204.91803278688525,3623.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,0.0,0.0,0.0,1.0,1126,0.0,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9591.500000000005,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3076,3076,1459588532.0,49.24291,16.507534,141.0,1695.0,16.0,3.0,2.47,4.0,1695.0,9.2625,202.42914979757083,3624.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,0.0,0.0,0.0,1.0,1126,0.0,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9594.000000000005,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3077,3077,1459588533.0,49.2429,16.507555,141.0,1696.8,16.0,3.0,2.42,4.0,1696.8,9.075,206.61157024793388,3625.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42,0.0,0.0,0.0,1.0,1126,0.0,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9595.800000000005,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3078,3078,1459588534.0,49.242883,16.507584,141.0,1699.6,16.0,3.0,2.42,4.0,1699.6,9.075,206.61157024793388,3626.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42,0.0,0.0,0.0,1.0,1127,0.0,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9598.600000000004,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3079,3079,1459588535.0,49.242868,16.507612,141.0,1702.3,16.0,3.0,2.44,4.0,1702.3,9.15,204.91803278688525,3627.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,0.0,0.0,0.0,1.0,1127,0.0,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9601.300000000005,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3080,3080,1459588536.0,49.242855,16.507633,141.0,1704.4,16.0,3.0,2.44,4.0,1704.4,9.15,204.91803278688525,3628.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,0.0,0.0,0.0,1.0,1127,0.0,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9603.400000000005,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3081,3081,1459588537.0,49.242838,16.507665,141.0,1707.3,17.0,3.0,2.45,4.0,1707.3,8.647058823529411,204.0816326530612,3629.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,0.0,0.0,0.0,1.0,1127,0.0,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9606.300000000005,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3082,3082,1459588538.0,49.242823,16.507695,141.0,1710.1,17.0,3.0,2.46,4.0,1710.1,8.68235294117647,203.2520325203252,3630.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,0.0,0.0,0.0,1.0,1128,0.0,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9609.100000000004,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3083,3083,1459588539.0,49.242811,16.50772,141.0,1712.5,17.0,3.0,2.52,4.0,1712.5,8.894117647058822,198.4126984126984,3631.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52,0.0,0.0,0.0,1.0,1128,0.0,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9611.500000000004,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3084,3084,1459588540.0,49.242796,16.50775,140.0,1715.1,18.0,3.0,2.52,4.0,1715.1,8.399999999999999,198.4126984126984,3632.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52,0.0,0.0,0.0,1.0,1128,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9614.100000000004,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3085,3085,1459588541.0,49.24278,16.507782,140.0,1718.1,18.0,3.0,2.54,4.0,1718.1,8.466666666666667,196.8503937007874,3633.0,0.0,0.0,0.0,0.0,0.0,0.0,2.54,0.0,0.0,0.0,1.0,1129,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9617.100000000004,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3086,3086,1459588542.0,49.242768,16.50781,140.0,1720.6,18.0,3.0,2.58,4.0,1720.6,8.600000000000001,193.7984496124031,3634.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58,0.0,0.0,0.0,1.0,1129,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9619.600000000004,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3087,3087,1459588543.0,49.242755,16.507837,140.0,1722.9,18.0,3.0,2.55,4.0,1722.9,8.5,196.07843137254903,3635.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,0.0,0.0,0.0,1.0,1129,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9621.900000000005,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3088,3088,1459588544.0,49.242737,16.507868,140.0,1726.0,18.0,3.0,2.57,4.0,1726.0,8.566666666666666,194.5525291828794,3636.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,0.0,0.0,0.0,1.0,1129,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9625.000000000005,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3089,3089,1459588545.0,49.24272,16.507896,140.0,1728.8,18.0,3.0,2.6,4.0,1728.8,8.666666666666666,192.3076923076923,3637.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,1.0,1130,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9627.800000000005,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3090,3090,1459588546.0,49.242706,16.50792,140.0,1731.1,18.0,3.0,2.63,4.0,1731.1,8.766666666666666,190.11406844106463,3638.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,0.0,0.0,0.0,1.0,1130,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9630.100000000004,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3091,3091,1459588547.0,49.242688,16.507951,141.0,1734.1,18.0,3.0,2.64,4.0,1734.1,8.8,189.39393939393935,3639.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6400000000000006,0.0,0.0,0.0,1.0,1130,0.0,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9633.100000000004,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3092,3092,1459588548.0,49.242672,16.507979,141.0,1736.9,18.0,3.0,2.67,4.0,1736.9,8.899999999999999,187.26591760299627,3640.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,0.0,0.0,0.0,1.0,1131,0.0,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9635.900000000005,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3093,3093,1459588549.0,49.24266,16.508001,141.0,1738.9,18.0,3.0,2.65,4.0,1738.9,8.833333333333334,188.67924528301887,3641.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65,0.0,0.0,0.0,1.0,1131,0.0,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9637.900000000005,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3094,3094,1459588550.0,49.242642,16.508029,141.0,1741.8,18.0,3.0,2.64,4.0,1741.8,8.8,189.39393939393935,3642.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6400000000000006,0.0,0.0,0.0,1.0,1131,0.0,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9640.800000000005,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3095,3095,1459588551.0,49.242625,16.508057,141.0,1744.6,18.0,3.0,2.64,4.0,1744.6,8.8,189.39393939393935,3643.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6400000000000006,0.0,0.0,0.0,1.0,1132,0.0,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9643.600000000004,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3096,3096,1459588552.0,49.242616,16.50808,141.0,1746.6,18.0,3.0,2.63,4.0,1746.6,8.766666666666666,190.11406844106463,3644.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,0.0,0.0,0.0,1.0,1132,0.0,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9645.600000000004,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3097,3097,1459588553.0,49.2426,16.508108,141.0,1749.2,18.0,3.0,2.61,4.0,1749.2,8.7,191.57088122605364,3645.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61,0.0,0.0,0.0,1.0,1132,0.0,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9648.200000000004,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3098,3098,1459588554.0,49.242583,16.508136,141.0,1752.0,18.0,3.0,2.61,4.0,1752.0,8.7,191.57088122605364,3646.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61,0.0,0.0,0.0,1.0,1132,0.0,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9651.000000000004,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3099,3099,1459588555.0,49.242568,16.508163,141.0,1754.6,18.0,3.0,2.62,4.0,1754.6,8.733333333333334,190.83969465648852,3647.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6200000000000006,0.0,0.0,0.0,1.0,1133,0.0,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9653.600000000004,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3100,3100,1459588556.0,49.242557,16.508186,141.0,1756.7,18.0,3.0,2.59,4.0,1756.7,8.633333333333333,193.05019305019303,3648.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5900000000000003,0.0,0.0,0.0,1.0,1133,0.0,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9655.700000000004,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3101,3101,1459588557.0,49.24254,16.508216,142.0,1759.5,17.0,3.0,2.57,4.0,1759.5,9.070588235294116,194.5525291828794,3649.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,0.0,0.0,0.0,1.0,1133,0.0,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9658.500000000004,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3102,3102,1459588558.0,49.242524,16.508241,142.0,1762.2,17.0,3.0,2.56,4.0,1762.2,9.03529411764706,195.3125,3650.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,1.0,1134,0.0,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9661.200000000004,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3103,3103,1459588559.0,49.242513,16.508263,142.0,1764.2,17.0,3.0,2.54,4.0,1764.2,8.964705882352941,196.8503937007874,3651.0,0.0,0.0,0.0,0.0,0.0,0.0,2.54,0.0,0.0,0.0,1.0,1134,0.0,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9663.200000000004,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3104,3104,1459588560.0,49.242495,16.508291,142.0,1766.9,17.0,3.0,2.53,4.0,1766.9,8.92941176470588,197.6284584980237,3652.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5300000000000002,0.0,0.0,0.0,1.0,1134,0.0,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9665.900000000005,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3105,3105,1459588561.0,49.242477,16.50832,142.0,1769.9,17.0,3.0,2.53,4.0,1769.9,8.92941176470588,197.6284584980237,3653.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5300000000000002,0.0,0.0,0.0,1.0,1135,0.0,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9668.900000000005,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3106,3106,1459588562.0,49.242465,16.508344,142.0,1772.1,17.0,3.0,2.55,4.0,1772.1,9.0,196.07843137254903,3654.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,0.0,0.0,0.0,1.0,1135,0.0,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9671.100000000006,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3107,3107,1459588563.0,49.242452,16.508372,142.0,1774.6,18.0,3.0,2.53,4.0,1774.6,8.433333333333332,197.6284584980237,3655.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5300000000000002,0.0,0.0,0.0,1.0,1135,0.0,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9673.600000000006,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3108,3108,1459588564.0,49.242435,16.508404,142.0,1777.6,18.0,3.0,2.54,4.0,1777.6,8.466666666666667,196.8503937007874,3656.0,0.0,0.0,0.0,0.0,0.0,0.0,2.54,0.0,0.0,0.0,1.0,1135,0.0,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9676.600000000006,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3109,3109,1459588565.0,49.242421,16.508433,142.0,1780.2,18.0,3.0,2.58,4.0,1780.2,8.600000000000001,193.7984496124031,3657.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58,0.0,0.0,0.0,1.0,1136,0.0,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9679.200000000006,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3110,3110,1459588566.0,49.242408,16.508458,142.0,1782.5,18.0,3.0,2.56,4.0,1782.5,8.533333333333333,195.3125,3658.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,1.0,1136,0.0,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9681.500000000005,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3111,3111,1459588567.0,49.242394,16.50849,142.0,1785.4,18.0,3.0,2.56,4.0,1785.4,8.533333333333333,195.3125,3659.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,1.0,1136,0.0,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9684.400000000005,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3112,3112,1459588568.0,49.24238,16.508519,142.0,1788.0,18.0,3.0,2.56,4.0,1788.0,8.533333333333333,195.3125,3660.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,1.0,1137,0.0,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9687.000000000005,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3113,3113,1459588569.0,49.242368,16.50854,142.0,1790.1,18.0,3.0,2.56,4.0,1790.1,8.533333333333333,195.3125,3661.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,1.0,1137,0.0,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9689.100000000006,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3114,3114,1459588570.0,49.24235,16.508566,142.0,1792.8,18.0,3.0,2.55,4.0,1792.8,8.5,196.07843137254903,3662.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,0.0,0.0,0.0,1.0,1137,0.0,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9691.800000000007,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3115,3115,1459588571.0,49.242332,16.508594,142.0,1795.7,18.0,3.0,2.57,4.0,1795.7,8.566666666666666,194.5525291828794,3663.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,0.0,0.0,0.0,1.0,1137,0.0,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9694.700000000006,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3116,3116,1459588572.0,49.242319,16.508617,142.0,1797.9,18.0,3.0,2.59,4.0,1797.9,8.633333333333333,193.05019305019303,3664.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5900000000000003,0.0,0.0,0.0,1.0,1138,0.0,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9696.900000000007,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3117,3117,1459588573.0,49.242303,16.508643,142.0,1800.4,17.0,3.0,2.57,4.0,1800.4,9.070588235294116,194.5525291828794,3665.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,0.0,0.0,0.0,1.0,1138,0.0,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9699.400000000007,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3118,3118,1459588574.0,49.242287,16.50867,142.0,1803.2,17.0,3.0,2.55,4.0,1803.2,9.0,196.07843137254903,3666.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,0.0,0.0,0.0,1.0,1138,0.0,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9702.200000000006,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3119,3119,1459588575.0,49.242273,16.508695,142.0,1805.6,17.0,3.0,2.57,4.0,1805.6,9.070588235294116,194.5525291828794,3667.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,0.0,0.0,0.0,1.0,1139,0.0,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9704.600000000006,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3120,3120,1459588576.0,49.242262,16.508718,142.0,1807.6,17.0,3.0,2.54,4.0,1807.6,8.964705882352941,196.8503937007874,3668.0,0.0,0.0,0.0,0.0,0.0,0.0,2.54,0.0,0.0,0.0,1.0,1139,0.0,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9706.600000000006,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3121,3121,1459588577.0,49.242245,16.508746,142.0,1810.3,17.0,3.0,2.52,4.0,1810.3,8.894117647058822,198.4126984126984,3669.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52,0.0,0.0,0.0,1.0,1139,0.0,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9709.300000000007,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3122,3122,1459588578.0,49.242232,16.508771,142.0,1812.7,17.0,3.0,2.51,4.0,1812.7,8.858823529411765,199.203187250996,3670.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5100000000000002,0.0,0.0,0.0,1.0,1139,0.0,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9711.700000000006,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3123,3123,1459588579.0,49.242223,16.508793,142.0,1814.7,17.0,3.0,2.46,4.0,1814.7,8.68235294117647,203.2520325203252,3671.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,0.0,0.0,0.0,1.0,1140,0.0,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9713.700000000006,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3124,3124,1459588580.0,49.242207,16.50882,141.0,1817.3,17.0,3.0,2.47,4.0,1817.3,8.71764705882353,202.42914979757083,3672.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,0.0,0.0,0.0,1.0,1140,0.0,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9716.300000000007,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3125,3125,1459588581.0,49.242192,16.508847,141.0,1819.8,17.0,3.0,2.45,4.0,1819.8,8.647058823529411,204.0816326530612,3673.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,0.0,0.0,0.0,1.0,1140,0.0,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9718.800000000007,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
3126,3126,1459588582.0,49.242179,16.508867,141.0,1822.0,17.0,3.0,2.42,4.0,1822.0,8.541176470588235,206.61157024793388,3674.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42,0.0,0.0,0.0,1.0,1141,0.0,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,9721.000000000007,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
