index,index,TimeStamp (sec), latitude, longitude,DistanceMeters, Cadence (stokes/min), lapIdx, WorkoutState, Horizontal (meters), Stroke500mPace (sec/500m), ElapsedTime (sec), HRCur (bpm), Power (watts), DriveLength (meters), StrokeDistance (meters), DriveTime (ms), DragFactor, StrokeRecoveryTime (ms), AverageDriveForce (lbs), AverageBoatSpeed (m/s), PeakDriveForce (lbs), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
4496,4494,1466251764.748,38.899215,-77.05934,3135.04,27.0,1.0,4.0,3135.04,inf,978.7559998035431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3136.24,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4497,4497,1466251764.8920002,38.899232,-77.059358,3137.35,27.0,1.0,4.0,3137.35,inf,978.9000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3138.5499999999997,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4498,4500,1466251765.14,38.899247,-77.059377,3139.8,27.0,1.0,4.0,3139.8,inf,979.1480000019073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3141.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4499,4498,1466251765.3260002,38.899237,-77.059363,3138.29,27.0,1.0,4.0,3138.29,inf,979.3340001106262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3139.49,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4500,4501,1466251765.4759998,38.899252,-77.059382,3140.6,27.0,1.0,4.0,3140.6,inf,979.4839997291565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3141.7999999999997,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4501,4499,1466251765.6539998,38.899242,-77.05937,3139.0,27.0,1.0,4.0,3139.0,inf,979.6619997024536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3140.2,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4502,4502,1466251766.006,38.899257,-77.059387,3141.31,27.0,1.0,4.0,3141.31,inf,980.0139999389648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3142.5099999999998,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4503,4505,1466251766.086,38.899272,-77.059403,3143.5,27.0,1.0,4.0,3143.5,inf,980.0939998626709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3144.7,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4504,4503,1466251766.2659998,38.899262,-77.059392,3142.01,27.0,1.0,4.0,3142.01,inf,980.2739996910095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3143.21,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4505,4506,1466251766.454,38.899277,-77.05941,3144.2,27.0,1.0,4.0,3144.2,inf,980.4619998931885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3145.3999999999996,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4506,4504,1466251766.7540002,38.899267,-77.059398,3142.71,27.0,1.0,4.0,3142.71,inf,980.7620000839233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3143.91,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4507,4507,1466251766.96,38.899282,-77.059415,3145.0,27.0,1.0,4.0,3145.0,inf,980.9679999351501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3146.2,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4508,4510,1466251767.1599998,38.899298,-77.059435,3147.43,27.0,1.0,4.0,3147.43,inf,981.1679997444153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3148.6299999999997,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4509,4508,1466251767.3119998,38.899288,-77.059422,3145.69,27.0,1.0,4.0,3145.69,inf,981.3199996948242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3146.89,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4510,4511,1466251767.5700002,38.899303,-77.05944,3148.23,27.0,1.0,4.0,3148.23,inf,981.5780000686646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3149.43,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4511,4509,1466251767.744,38.899293,-77.059428,3146.63,27.0,1.0,4.0,3146.63,inf,981.7519998550415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3147.83,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4512,4512,1466251767.9039998,38.899308,-77.059447,3148.94,27.0,1.0,4.0,3148.94,inf,981.9119997024536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3150.14,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4513,4515,1466251768.0819998,38.899323,-77.059465,3151.33,27.0,1.0,4.0,3151.33,inf,982.0899996757507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3152.5299999999997,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4514,4513,1466251768.3579998,38.899313,-77.059453,3149.74,27.0,1.0,4.0,3149.74,inf,982.3659996986389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3150.9399999999996,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4515,4516,1466251768.5240002,38.899328,-77.059472,3152.03,27.0,1.0,4.0,3152.03,inf,982.5320000648499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3153.23,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4516,4514,1466251768.718,38.899318,-77.05946,3150.53,27.0,1.0,4.0,3150.53,inf,982.7259998321533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3151.73,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4517,4517,1466251768.8639998,38.899333,-77.059478,3152.83,27.0,1.0,4.0,3152.83,inf,982.8719997406006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3154.0299999999997,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4518,4520,1466251769.1139998,38.89935,-77.059497,3155.12,27.0,1.0,4.0,3155.12,inf,983.1219997406006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3156.3199999999997,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4519,4518,1466251769.414,38.899338,-77.059483,3153.63,27.0,1.0,4.0,3153.63,inf,983.4219999313354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3154.83,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4520,4521,1466251769.52,38.899355,-77.059503,3156.06,27.0,1.0,4.0,3156.06,inf,983.5279998779297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3157.2599999999998,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4521,4519,1466251769.822,38.899343,-77.05949,3154.33,27.0,1.0,4.0,3154.33,inf,983.829999923706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3155.5299999999997,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4522,4522,1466251769.9840002,38.899358,-77.05951,3156.87,27.0,1.0,4.0,3156.87,inf,983.9920001029968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3158.0699999999997,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4523,4525,1466251770.1539998,38.899373,-77.059527,3159.04,27.0,1.0,4.0,3159.04,inf,984.1619997024536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3160.24,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4524,4523,1466251770.3460002,38.899363,-77.059517,3157.55,27.0,1.0,4.0,3157.55,inf,984.3540000915527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3158.75,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4525,4526,1466251770.538,38.899378,-77.059532,3159.75,27.0,1.0,4.0,3159.75,inf,984.5460000038147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3160.95,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4526,4524,1466251770.716,38.899368,-77.059522,3158.35,27.0,1.0,4.0,3158.35,inf,984.7239999771118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3159.5499999999997,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4527,4527,1466251770.96,38.899383,-77.05954,3160.45,27.0,1.0,4.0,3160.45,inf,984.9679999351501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3161.6499999999996,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4528,4530,1466251771.13,38.899398,-77.059558,3162.88,27.0,1.0,4.0,3162.88,inf,985.1380000114441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3164.08,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4529,4528,1466251771.298,38.899388,-77.059545,3161.36,27.0,1.0,4.0,3161.36,inf,985.305999994278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3162.56,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4530,4531,1466251771.528,38.899403,-77.059565,3163.68,27.0,1.0,4.0,3163.68,inf,985.5360000133514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3164.8799999999997,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4531,4529,1466251771.7259998,38.899393,-77.059552,3162.07,27.0,1.0,4.0,3162.07,inf,985.7339997291565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3163.27,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4532,4532,1466251771.9320002,38.89941,-77.059572,3164.48,27.0,1.0,4.0,3164.48,inf,985.9400000572205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3165.68,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4533,4535,1466251772.1420002,38.899425,-77.059592,3167.02,27.0,1.0,4.0,3167.02,inf,986.1500000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3168.22,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4534,4533,1466251772.336,38.899415,-77.059578,3165.42,27.0,1.0,4.0,3165.42,inf,986.3439998626709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3166.62,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4535,4536,1466251772.546,38.899428,-77.059598,3167.83,27.0,1.0,4.0,3167.83,inf,986.5539999008179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3169.0299999999997,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4536,4534,1466251772.718,38.89942,-77.059585,3166.22,27.0,1.0,4.0,3166.22,inf,986.7259998321533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3167.4199999999996,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4537,4537,1466251772.8579998,38.899433,-77.059605,3168.52,27.0,1.0,4.0,3168.52,inf,986.8659996986389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3169.72,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4538,4540,1466251773.2080002,38.89945,-77.059623,3170.82,27.0,1.0,4.0,3170.82,inf,987.2160000801086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3172.02,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4539,4538,1466251773.408,38.899438,-77.05961,3169.33,27.0,1.0,4.0,3169.33,inf,987.4159998893738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3170.5299999999997,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4540,4541,1466251773.474,38.899455,-77.05963,3171.76,27.0,1.0,4.0,3171.76,inf,987.481999874115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3172.96,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4541,4539,1466251773.644,38.899443,-77.059617,3170.02,27.0,1.0,4.0,3170.02,inf,987.6519999504089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3171.22,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4542,4542,1466251773.992,38.899462,-77.059637,3172.56,27.0,1.0,4.0,3172.56,inf,988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3173.7599999999998,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4543,4545,1466251774.052,38.899477,-77.059658,3175.21,26.0,1.0,4.0,3175.21,inf,988.0599999427795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3176.41,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4544,4543,1466251774.3060002,38.899467,-77.059643,3173.5,27.0,1.0,4.0,3173.5,inf,988.3140001296997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3174.7,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4545,4546,1466251774.534,38.899482,-77.059665,3176.02,26.0,1.0,4.0,3176.02,inf,988.5419998168945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3177.22,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4546,4544,1466251774.804,38.899472,-77.059652,3174.3,26.0,1.0,4.0,3174.3,inf,988.811999797821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3175.5,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4547,4547,1466251774.946,38.899487,-77.059672,3176.82,26.0,1.0,4.0,3176.82,inf,988.9539999961853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3178.02,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4548,4550,1466251775.164,38.899502,-77.059692,3179.12,26.0,1.0,4.0,3179.12,inf,989.1719999313354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3180.3199999999997,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4549,4548,1466251775.304,38.899492,-77.059678,3177.63,26.0,1.0,4.0,3177.63,inf,989.311999797821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3178.83,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4550,4551,1466251775.546,38.899508,-77.059698,3180.03,26.0,1.0,4.0,3180.03,inf,989.5539999008179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3181.23,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4551,4549,1466251775.6939998,38.899497,-77.059683,3178.42,26.0,1.0,4.0,3178.42,inf,989.7019996643066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3179.62,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4552,4552,1466251775.942,38.899513,-77.059705,3180.97,26.0,1.0,4.0,3180.97,inf,989.9499998092651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3182.1699999999996,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4553,4555,1466251776.138,38.89953,-77.059725,3183.52,26.0,1.0,4.0,3183.52,inf,990.1459999084473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3184.72,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4554,4553,1466251776.356,38.899518,-77.059712,3181.77,26.0,1.0,4.0,3181.77,inf,990.3639998435974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3182.97,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4555,4556,1466251776.644,38.899533,-77.059733,3184.32,26.0,1.0,4.0,3184.32,inf,990.6519999504089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3185.52,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4556,4554,1466251776.6799998,38.899525,-77.059718,3182.58,26.0,1.0,4.0,3182.58,inf,990.6879997253418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3183.7799999999997,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4557,4557,1466251776.844,38.899538,-77.05974,3185.12,26.0,1.0,4.0,3185.12,inf,990.8519999980927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3186.3199999999997,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4558,4560,1466251777.13,38.899553,-77.05976,3187.54,26.0,1.0,4.0,3187.54,inf,991.1380000114441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3188.74,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4559,4558,1466251777.33,38.899543,-77.059747,3185.93,26.0,1.0,4.0,3185.93,inf,991.3379998207092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3187.1299999999997,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4560,4561,1466251777.552,38.899558,-77.059765,3188.34,26.0,1.0,4.0,3188.34,inf,991.5599999427795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3189.54,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
4561,4559,1466251777.6620002,38.899548,-77.059753,3186.74,26.0,1.0,4.0,3186.74,inf,991.670000076294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,3187.9399999999996,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
