,index,index.2,index.1,index.1.1,index.1.1.1,id_x,TimeStamp (sec),sessionId, lapIdx,type, ElapsedTime (sec), latitude, longitude,GPS Speed,ImpellerSpeed, Horizontal (meters),ImpellerDistance, HRCur (bpm),strokeCount, Cadence (stokes/min),totalCaloriesBurned,caloriesPerHour,caloriesPerStroke, StrokeDistance (meters),impellerDistStroke, Stroke500mPace (sec/500m),impellerPace,sessionStrokeIndex,id_y,sessionStrokeId,oarlockSessionId,catch,cycleTime, DriveTime (ms),effectiveLength,finish, AverageDriveForce (lbs), PeakDriveForce (lbs),peakforceangle, Power (watts),driveenergy,slip,timestamp_y,totalLength,wash,GPSSpeed,GPSDistance, StrokeRecoveryTime (ms),cumdist,cum_dist, DriveLength (meters), DragFactor, AverageBoatSpeed (m/s), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an,originalvelo,deltat,orig_dist,orig_time,orig_reltime,orig_idx,orig_state, LapIdx
493,493,493,493,493,493,584838838,1663506427.386,747286,7,0,1112.3869998455048,52.3407988,6.6209812,3.7,0.0,157.01000000000022,0.0,0.0,391,27.0,0.0,0.0,0.0,8.3,0.0,135.2696609474734,0.0,921,23016721.0,584838838.0,45226.0,-56.0,2170.0,1000.0,83.0,45.0,63.12637414516369,128.77060936734242,-23.0,223.0,495.55555555555554,4.0,1663506427386.0,101.0,14.0,3.7,3315.01,1170.0,3315.01,3315.01,0.0,0.0,3.7,280.8,572.7999999999998,1.0,5.0,402,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,223.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.7,1.932999849319458,3315.01,1112.3869998455048,1112.386,954864,4.0,954864
494,494,494,494,494,494,584838839,1663506429.593,747286,7,0,1114.593999862671,52.3408694,6.6209465,3.7,0.0,165.21000000000004,0.0,0.0,392,28.0,0.0,0.0,0.0,8.2,0.0,134.36325775642462,0.0,923,23016722.0,584838839.0,45226.0,-58.0,2140.0,970.0,82.0,44.0,63.30622136495048,117.84489076529488,-26.0,219.6,470.57142857142856,5.0,1663506429593.0,102.0,15.0,3.7,3323.21,1170.0,3323.21,3323.21,0.0,0.0,3.7,281.6,524.2,1.0,5.0,403,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,219.6,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.7,2.2070000171661377,3323.21,1114.593999862671,1114.593,954864,4.0,954864
495,495,495,495,495,495,584838840,1663506431.687,747286,7,0,1116.6879999637604,52.3409369,6.6209139,3.72,0.0,173.05000000000018,0.0,0.0,393,27.5,0.0,0.0,0.0,7.8,0.0,133.3333333333335,0.0,925,23016723.0,584838840.0,45226.0,-58.0,2170.0,1000.0,81.0,42.0,59.05733079748753,115.73168593280008,-23.0,203.5,444.0,5.0,1663506431687.0,100.0,14.0,3.72,3331.05,1170.0,3331.05,3331.05,0.0,0.0,3.72,262.7,514.8,1.0,5.0,404,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,203.5,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.72,2.094000101089477,3331.05,1116.6879999637604,1116.687,954864,4.0,954864
496,496,496,496,496,496,584838841,1663506433.792,747286,7,0,1118.7929999828339,52.3410096,6.6208784,3.81,0.0,181.48999999999975,0.0,0.0,394,27.5,0.0,0.0,0.0,8.4,0.0,132.64122558195638,0.0,927,23016724.0,584838841.0,45226.0,-58.0,2170.0,1020.0,83.0,44.0,58.04569018618683,114.06809914977228,-28.0,206.8,451.2,4.0,1663506433792.0,102.0,15.0,3.81,3339.49,1150.0,3339.49,3339.49,0.0,0.0,3.81,258.2,507.4,1.0,5.0,405,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,206.8,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.81,2.1050000190737137,3339.49,1118.792999982834,1118.792,954864,4.0,954864
497,497,497,497,497,497,584838842,1663506435.988,747286,7,0,1120.9889998435974,52.3410829,6.6208434,3.81,0.0,189.98999999999975,0.0,0.0,395,27.5,0.0,0.0,0.0,8.5,0.0,132.19791917041536,0.0,929,23016725.0,584838842.0,45226.0,-59.0,2160.0,1010.0,83.0,43.0,58.56275094307386,118.5867605469154,-25.0,208.8,455.56363636363636,5.0,1663506435988.0,102.0,14.0,3.81,3347.99,1150.0,3347.99,3347.99,0.0,0.0,3.81,260.5,527.5,1.0,5.0,406,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,208.8,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.81,2.1959998607633224,3347.99,1120.9889998435974,1120.988,954864,4.0,954864
498,498,498,498,498,498,584838843,1663506438.191,747286,7,0,1123.191999912262,52.3411547,6.6208114,3.78,0.0,198.2800000000002,0.0,0.0,396,27.5,0.0,0.0,0.0,8.3,0.0,132.01961434270254,0.0,931,23016726.0,584838843.0,45226.0,-58.0,2140.0,990.0,82.0,45.0,62.564351583329966,113.82080922256544,-17.0,216.8,473.0181818181818,5.0,1663506438191.0,103.0,16.0,3.78,3356.28,1150.0,3356.28,3356.28,0.0,0.0,3.78,278.3,506.3,1.0,5.0,407,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,216.8,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.78,2.203000068664551,3356.28,1123.191999912262,1123.191,954864,4.0,954864
499,499,499,499,499,499,584838844,1663506440.449,747286,7,0,1125.4499998092651,52.3412223,6.6207822,3.75,0.0,206.05999999999997,0.0,0.0,397,27.5,0.0,0.0,0.0,7.8,0.0,132.0513113667027,0.0,933,23016727.0,584838844.0,45226.0,-58.0,2180.0,970.0,85.0,44.0,68.38690532392732,127.30935070657476,-20.0,232.7,507.7090909090909,4.0,1663506440449.0,102.0,13.0,3.75,3364.06,1210.0,3364.06,3364.06,0.0,0.0,3.75,304.2,566.3,1.0,5.0,408,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,232.7,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.75,2.257999897003174,3364.06,1125.4499998092651,1125.449,954864,4.0,954864
500,500,500,500,500,500,584838845,1663506442.582,747286,7,0,1127.582999944687,52.3412978,6.6207477,3.77,0.0,214.79,0.0,0.0,398,27.5,0.0,0.0,0.0,8.7,0.0,132.83801812577653,0.0,935,23016728.0,584838845.0,45226.0,-57.0,2180.0,950.0,82.0,44.0,67.08301298047309,130.0520208083233,-23.0,221.6,483.4909090909091,3.0,1663506442582.0,101.0,16.0,3.77,3372.79,1230.0,3372.79,3372.79,0.0,0.0,3.77,298.4,578.5,1.0,5.0,409,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,221.6,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.77,2.133000135421753,3372.79,1127.582999944687,1127.582,954864,4.0,954864
501,501,501,501,501,501,584838846,1663506444.339,747286,7,2,1129.3399999141693,52.3413603,6.6207177,3.77,0.0,222.04,0.0,0.0,398,27.5,0.0,0.0,0.0,7.3,0.0,133.18880522146262,0.0,937,23016728.0,584838845.0,45226.0,-57.0,2180.0,950.0,82.0,44.0,67.08301298047309,130.0520208083233,-23.0,221.6,483.4909090909091,3.0,1663506442582.0,101.0,16.0,3.77,3380.04,1230.0,3380.04,3380.04,0.0,0.0,3.77,298.4,578.5,1.0,5.0,410,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,221.6,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.77,1.756999969482422,3380.04,1129.3399999141693,1129.339,954864,4.0,954864
502,502,502,502,502,502,584838847,1663506444.8,747286,7,0,1129.800999879837,52.3413689,6.6207127,3.77,0.0,223.05000000000015,0.0,0.0,399,27.5,0.0,0.0,0.0,1.0,0.0,133.65116467443522,0.0,938,23016729.0,584838847.0,45226.0,-57.0,2230.0,1000.0,81.0,45.0,60.496108555781866,119.77824837800289,-17.0,204.1,445.3090909090909,5.0,1663506444800.0,102.0,16.0,3.77,3381.05,1230.0,3381.05,3381.05,0.0,0.0,3.77,269.1,532.8,1.0,5.0,410,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,204.1,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.77,0.4609999656677246,3381.05,1129.800999879837,1129.8,954864,4.0,954864
503,503,503,503,503,503,584838848,1663506446.984,747286,7,0,1131.9849998950958,52.34144,6.6206768,3.71,0.0,231.32999999999996,0.0,0.0,400,27.5,0.0,0.0,0.0,8.3,0.0,133.51829374024643,0.0,940,23016730.0,584838848.0,45226.0,-57.0,2180.0,1000.0,83.0,43.0,60.06897140878823,118.85653137659558,-22.0,207.7,453.1636363636364,4.0,1663506446984.0,100.0,13.0,3.71,3389.33,1180.0,3389.33,3389.33,0.0,0.0,3.71,267.2,528.7,1.0,5.0,411,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,207.7,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.71,2.184000015258789,3389.33,1131.9849998950958,1131.984,954864,4.0,954864
504,504,504,504,504,504,584838849,1663506449.46,747286,7,0,1134.4609999656677,52.341514,6.6206402,3.75,0.0,239.94000000000003,0.0,0.0,401,27.5,0.0,0.0,0.0,8.6,0.0,133.03692782602707,0.0,942,23016731.0,584838849.0,45226.0,-58.0,2160.0,960.0,82.0,45.0,64.8798845380849,122.6782847970649,-22.0,218.4,476.5090909090909,5.0,1663506449460.0,103.0,16.0,3.75,3397.94,1200.0,3397.94,3397.94,0.0,0.0,3.75,288.6,545.7,1.0,5.0,412,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,218.4,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.75,2.476000070571672,3397.94,1134.4609999656675,1134.46,954864,4.0,954864
505,505,505,505,505,505,584838850,1663506449.734,747286,7,1,1134.7349998950958,52.3415347,6.6206304,3.75,0.0,242.34000000000012,0.0,0.0,401,27.5,0.0,0.0,0.0,2.4,0.0,131.97435926734255,0.0,943,23016731.0,584838849.0,45226.0,-58.0,2160.0,960.0,82.0,45.0,64.8798845380849,122.6782847970649,-22.0,218.4,476.5090909090909,5.0,1663506449460.0,103.0,16.0,3.75,3400.34,1200.0,3400.34,3400.34,0.0,0.0,3.75,288.6,545.7,1.0,5.0,412,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,218.4,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.75,0.2739999294283279,3400.34,1134.7349998950958,1134.734,954864,4.0,954864
506,506,506,506,506,506,584838851,1663506451.195,747286,7,0,1136.1959998607635,52.3415819,6.6206085,3.86,0.0,247.80000000000015,0.0,0.0,402,27.5,0.0,0.0,0.0,5.5,0.0,131.08614232209757,0.0,945,23016732.0,584838851.0,45226.0,-58.0,2210.0,990.0,84.0,44.0,63.7333585119441,120.11546191510313,-17.0,220.3,480.6545454545454,4.0,1663506451195.0,102.0,14.0,3.86,3405.8,1220.0,3405.8,3405.8,0.0,0.0,3.86,283.5,534.3,1.0,5.0,413,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,220.3,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.86,1.4609999656677246,3405.8,1136.1959998607635,1136.195,954864,4.0,954864
507,507,507,507,507,507,584838852,1663506453.39,747286,7,0,1138.391000032425,52.3416566,6.6205743,3.87,0.0,256.44000000000005,0.0,0.0,403,27.5,0.0,0.0,0.0,8.6,0.0,129.6543672754624,0.0,947,23016733.0,584838852.0,45226.0,-56.0,2160.0,980.0,84.0,44.0,65.19461717271179,127.4667170238882,-19.0,230.8,503.56363636363636,4.0,1663506453390.0,100.0,12.0,3.87,3414.44,1180.0,3414.44,3414.44,0.0,0.0,3.87,290.00000000000006,567.0,1.0,5.0,414,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,230.8,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.870000000000001,2.195000171661377,3414.44,1138.391000032425,1138.39,954864,4.0,954864
508,508,508,508,508,508,584838853,1663506455.0,747286,7,3,1140.0009999275208,52.3417122,6.6205477,3.87,0.0,262.8800000000001,0.0,0.0,403,27.5,0.0,0.0,0.0,6.4,0.0,128.9494250307024,0.0,949,23016733.0,584838852.0,45226.0,-56.0,2160.0,980.0,84.0,44.0,65.19461717271179,127.4667170238882,-19.0,230.8,503.56363636363636,4.0,1663506453390.0,100.0,12.0,3.87,3420.88,1180.0,3420.88,3420.88,0.0,0.0,3.87,290.00000000000006,567.0,1.0,5.0,415,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,230.8,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.870000000000001,1.6099998950958252,3420.88,1140.0009999275208,1140.0,954864,4.0,954864
509,509,509,509,509,509,584838854,1663506455.566,747286,7,0,1140.566999912262,52.3417247,6.6205419,3.83,0.0,264.3299999999999,0.0,0.0,404,27.5,0.0,0.0,0.0,1.4,0.0,129.3393057110864,0.0,950,23016734.0,584838854.0,45226.0,-57.0,2110.0,970.0,84.0,43.0,64.11553385399102,122.00385772286444,-16.0,226.6,494.4,4.0,1663506455566.0,100.0,12.0,3.83,3422.33,1140.0,3422.33,3422.33,0.0,0.0,3.83,285.19999999999993,542.7,1.0,5.0,415,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,226.6,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.83,0.5659999847412109,3422.33,1140.566999912262,1140.566,954864,4.0,954864
510,510,510,510,510,510,584838855,1663506457.789,747286,7,0,1142.789999961853,52.3418016,6.6205056,3.89,0.0,273.2399999999998,0.0,0.0,405,28.0,0.0,0.0,0.0,8.9,0.0,130.85891030216533,0.0,952,23016735.0,584838855.0,45226.0,-58.0,2180.0,1000.0,84.0,44.0,64.29538107377782,126.09538197301391,-22.0,224.6,481.2857142857143,5.0,1663506457789.0,102.0,13.0,3.89,3431.24,1180.0,3431.24,3431.24,0.0,0.0,3.89,285.99999999999994,560.9,1.0,5.0,416,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,224.6,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.89,2.2230000495910645,3431.24,1142.789999961853,1142.789,954864,4.0,954864
511,511,511,511,511,511,584838856,1663506459.984,747286,7,0,1144.9849998950958,52.3418739,6.620472,3.79,0.0,281.5999999999999,0.0,0.0,406,27.5,0.0,0.0,0.0,8.4,0.0,132.0724511732152,0.0,954,23016736.0,584838856.0,45226.0,-57.0,2160.0,970.0,84.0,46.0,63.9132057317309,122.18370494265122,-21.0,215.2,469.5272727272727,4.0,1663506459984.0,103.0,15.0,3.79,3439.6,1190.0,3439.6,3439.6,0.0,0.0,3.79,284.3,543.5,1.0,5.0,417,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,215.2,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.79,2.194999933242798,3439.6,1144.9849998950958,1144.984,954864,4.0,954864
512,512,512,512,512,512,584838857,1663506462.191,747286,7,0,1147.191999912262,52.3419455,6.6204384,3.69,0.0,289.9000000000001,0.0,0.0,407,27.5,0.0,0.0,0.0,8.3,0.0,133.17191283292996,0.0,956,23016737.0,584838857.0,45226.0,-57.0,2230.0,1050.0,81.0,45.0,59.64183426179461,121.6666441857642,-17.0,210.3,458.8363636363636,6.0,1663506462191.0,102.0,15.0,3.69,3447.9,1180.0,3447.9,3447.9,0.0,0.0,3.69,265.3,541.2,1.0,5.0,418,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,210.3,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.69,2.2070000171661377,3447.9,1147.191999912262,1147.191,954864,4.0,954864
513,513,513,513,513,513,584838858,1663506464.457,747286,7,0,1149.457999944687,52.3420125,6.6204093,3.7,0.0,297.6199999999999,0.0,0.0,408,27.5,0.0,0.0,0.0,7.7,0.0,134.86845946356237,0.0,958,23016738.0,584838858.0,45226.0,-58.0,2130.0,1060.0,82.0,45.0,62.564351583329966,127.7364878535684,-20.0,229.8,501.3818181818182,6.0,1663506464457.0,103.0,15.0,3.7,3455.62,1070.0,3455.62,3455.62,0.0,0.0,3.7,278.3,568.2,1.0,5.0,419,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,229.8,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.7,2.2660000324249268,3455.62,1149.457999944687,1149.457,954864,4.0,954864
514,514,514,514,514,514,584838859,1663506466.382,747286,7,0,1151.3829998970032,52.3420827,6.6203782,3.72,0.0,305.71000000000004,0.0,0.0,409,27.5,0.0,0.0,0.0,8.1,0.0,136.46675173684977,0.0,960,23016739.0,584838859.0,45226.0,-57.0,2230.0,1020.0,82.0,45.0,60.653474873095305,121.59920147834414,-19.0,207.2,452.07272727272726,7.0,1663506466382.0,102.0,13.0,3.72,3463.71,1210.0,3463.71,3463.71,0.0,0.0,3.72,269.8,540.9,1.0,5.0,420,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,207.2,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.72,1.924999952316284,3463.71,1151.3829998970032,1151.382,954864,4.0,954864
515,515,515,515,515,515,584838860,1663506468.585,747286,7,0,1153.5859999656677,52.3421515,6.6203466,3.67,0.0,313.65999999999985,0.0,0.0,410,27.5,0.0,0.0,0.0,7.9,0.0,136.65566322365405,0.0,962,23016740.0,584838860.0,45226.0,-57.0,2210.0,1050.0,82.0,46.0,59.84416238405474,122.29610945501796,-26.0,207.8,453.3818181818182,4.0,1663506468585.0,103.0,17.0,3.67,3471.66,1160.0,3471.66,3471.66,0.0,0.0,3.67,266.2,544.0,1.0,5.0,421,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,207.8,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.67,2.2030000686643234,3471.66,1153.5859999656675,1153.585,954864,4.0,954864
516,516,516,516,516,516,584838861,1663506470.792,747286,7,0,1155.7929999828339,52.3422209,6.620313,3.59,0.0,321.7199999999998,0.0,0.0,411,28.0,0.0,0.0,0.0,8.1,0.0,136.39262180864904,0.0,964,23016741.0,584838861.0,45226.0,-57.0,2080.0,970.0,82.0,46.0,65.53183070981201,123.98217714051913,-27.0,226.9,486.2142857142857,5.0,1663506470792.0,103.0,16.0,3.59,3479.72,1110.0,3479.72,3479.72,0.0,0.0,3.59,291.5,551.5,1.0,5.0,422,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,226.9,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.5899999999999994,2.2070000171665924,3479.72,1155.792999982834,1155.792,954864,4.0,954864
517,517,517,517,517,517,584838862,1663506472.988,747286,7,0,1157.9889998435974,52.3422921,6.6202784,3.68,0.0,329.9899999999998,0.0,0.0,412,27.5,0.0,0.0,0.0,8.3,0.0,136.2751460090852,0.0,966,23016742.0,584838862.0,45226.0,-57.0,2160.0,960.0,81.0,46.0,63.93568663420424,122.81317021190496,-19.0,212.3,463.2,5.0,1663506472988.0,103.0,17.0,3.68,3487.99,1200.0,3487.99,3487.99,0.0,0.0,3.68,284.4,546.3,1.0,5.0,423,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,212.3,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.68,2.1959998607633224,3487.99,1157.9889998435974,1157.988,954864,4.0,954864
518,518,518,518,518,518,584838863,1663506475.195,747286,7,0,1160.1959998607635,52.3423637,6.6202433,3.71,0.0,338.30999999999995,0.0,0.0,413,27.0,0.0,0.0,0.0,8.3,0.0,135.82482713203842,0.0,968,23016743.0,584838863.0,45226.0,-57.0,2250.0,1010.0,85.0,44.0,64.02561024409763,128.5682812450823,-22.0,215.8,479.55555555555554,3.0,1663506475195.0,101.0,13.0,3.71,3496.31,1240.0,3496.31,3496.31,0.0,0.0,3.71,284.8,571.9,1.0,5.0,424,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,215.8,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.71,2.2070000171661377,3496.31,1160.1959998607635,1160.195,954864,4.0,954864
519,519,519,519,519,519,584838864,1663506476.41,747286,7,1,1161.4110000133514,52.3423961,6.6202271,3.71,0.0,342.0799999999999,0.0,0.0,413,27.0,0.0,0.0,0.0,3.8,0.0,135.26490841804488,0.0,970,23016743.0,584838863.0,45226.0,-57.0,2250.0,1010.0,85.0,44.0,64.02561024409763,128.5682812450823,-22.0,215.8,479.55555555555554,3.0,1663506475195.0,101.0,13.0,3.71,3500.08,1240.0,3500.08,3500.08,0.0,0.0,3.71,284.8,571.9,1.0,5.0,425,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,215.8,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.71,1.2150001525878906,3500.08,1161.4110000133514,1161.41,954864,4.0,954864
520,520,520,520,520,520,584838865,1663506476.41,747286,7,6,1161.4110000133514,52.3423961,6.6202271,3.71,0.0,342.0799999999999,0.0,0.0,413,27.0,0.0,0.0,0.0,0.0,0.0,134.87160923432648,0.0,971,23016743.0,584838863.0,45226.0,-57.0,2250.0,1010.0,85.0,44.0,64.02561024409763,128.5682812450823,-22.0,215.8,479.55555555555554,3.0,1663506475195.0,101.0,13.0,3.71,3500.08,1240.0,3500.08,3500.08,0.0,0.0,3.71,284.8,571.9,1.0,5.0,425,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,215.8,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.71,0.0,3500.08,1161.4110000133514,1161.41,954864,4.0,954864
521,521,521,521,521,521,584838866,1663506476.41,747286,7,7,1161.4110000133514,52.3423961,6.6202271,3.71,0.0,342.0799999999999,0.0,0.0,413,27.0,0.0,0.0,0.0,0.0,0.0,134.53071493465671,0.0,972,23016743.0,584838863.0,45226.0,-57.0,2250.0,1010.0,85.0,44.0,64.02561024409763,128.5682812450823,-22.0,215.8,479.55555555555554,3.0,1663506475195.0,101.0,13.0,3.71,3500.08,1240.0,3500.08,3500.08,0.0,0.0,3.71,284.8,571.9,1.0,5.0,425,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,215.8,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.71,0.0,3500.08,1161.4110000133514,1161.41,954864,4.0,954864
522,522,522,522,522,522,584838867,1663506477.398,747286,7,0,1162.398999929428,52.342434,6.6202084,3.69,0.0,346.48,0.0,0.0,414,27.5,0.0,0.0,0.0,4.4,0.0,133.95187010727767,0.0,973,23016744.0,584838867.0,45226.0,-57.0,2120.0,960.0,84.0,45.0,68.04969178682708,128.5682812450823,-23.0,232.5,507.27272727272725,4.0,1663506477398.0,102.0,14.0,3.69,3504.48,1160.0,3504.48,3504.48,0.0,0.0,3.69,302.7,571.9,1.0,5.0,425,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,232.5,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.69,0.9879999160766602,3504.48,1162.398999929428,1162.398,954864,4.0,954864
523,523,523,523,523,523,584838868,1663506479.453,747286,7,0,1164.4539999961853,52.3424976,6.6201766,3.75,0.0,353.8899999999999,0.0,0.0,415,27.5,0.0,0.0,0.0,7.4,0.0,132.97566142439402,0.0,975,23016745.0,584838868.0,45226.0,-58.0,2210.0,980.0,81.0,44.0,60.8333220928821,120.40771364725666,-27.0,202.5,441.8181818181818,6.0,1663506479453.0,102.0,15.0,3.75,3511.89,1230.0,3511.89,3511.89,0.0,0.0,3.75,270.6,535.6,1.0,5.0,426,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,202.5,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.75,2.055000066757202,3511.89,1164.4539999961853,1164.453,954864,4.0,954864
524,524,524,524,524,524,584838869,1663506481.789,747286,7,0,1166.789999961853,52.3425778,6.620136,3.83,0.0,363.23,0.0,0.0,416,27.5,0.0,0.0,0.0,9.3,0.0,132.5666276427245,0.0,977,23016746.0,584838869.0,45226.0,-57.0,2170.0,950.0,81.0,44.0,63.32870226742382,121.82401050307764,-21.0,210.9,460.1454545454545,5.0,1663506481789.0,101.0,15.0,3.83,3521.23,1220.0,3521.23,3521.23,0.0,0.0,3.83,281.7,541.9,1.0,5.0,427,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,210.9,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.83,2.3359999656677246,3521.23,1166.789999961853,1166.789,954864,4.0,954864
525,525,525,525,525,525,584838870,1663506483.792,747286,7,0,1168.7929999828339,52.3426436,6.6201017,3.77,0.0,370.9200000000001,0.0,0.0,417,27.5,0.0,0.0,0.0,7.7,0.0,132.73268441798749,0.0,979,23016747.0,584838870.0,45226.0,-57.0,2200.0,990.0,82.0,44.0,61.62015367944931,123.44263548115876,-21.0,211.0,460.3636363636364,5.0,1663506483792.0,101.0,14.0,3.77,3528.92,1210.0,3528.92,3528.92,0.0,0.0,3.77,274.1,549.1,1.0,5.0,428,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,211.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.77,2.0030000209810623,3528.92,1168.792999982834,1168.792,954864,4.0,954864
526,526,526,526,526,526,584838871,1663506485.007,747286,7,3,1170.0079998970032,52.3426818,6.6200813,3.77,0.0,375.3899999999999,0.0,0.0,417,27.5,0.0,0.0,0.0,4.5,0.0,133.29178784101944,0.0,981,23016747.0,584838870.0,45226.0,-57.0,2200.0,990.0,82.0,44.0,61.62015367944931,123.44263548115876,-21.0,211.0,460.3636363636364,5.0,1663506483792.0,101.0,14.0,3.77,3533.39,1210.0,3533.39,3533.39,0.0,0.0,3.77,274.1,549.1,1.0,5.0,429,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,211.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.77,1.214999914169084,3533.39,1170.0079998970032,1170.007,954864,4.0,954864
