index,TimeStamp (sec), Horizontal (meters), Cadence (stokes/min),Speed (m/s), HRCur (bpm),Workout type,Interval type,Workout state,Rowing state,Stroke state,Total work distance (m),Piece duration (s),Piece distance (m), DragFactor, Stroke500mPace (sec/500m),Average pace (/500m),Rest distance (m),Rest time (s),Interval count,Total average power (W),Total average calories (cal),Split average pace (/500m), Power (watts),Split average calories (cal/hr),Last split time (s),Last split distance (m), DriveLength (meters), DriveTime (ms), StrokeRecoveryTime (ms), StrokeDistance (meters), PeakDriveForce (lbs), AverageDriveForce (lbs),Work per stroke (J),Stroke count,Stroke power (W),Stroke calories (cal/hr),Projected work time (s),Projected work distance (m),Split/interval time (s),Split/interval distance (m),Split/interval rest time (s),Split/interval rest distance (s),Split/interval type,Split/interval number,Split/interval ave. stroke rate (/min),Split/interval ave. pace (/500m,Split/interval total calories (cals),Split/interval average calories (cal/hr),Split/interval speed (m/s),Split/interval power (W),Split/interval ave. drag factor, lapIdx, ElapsedTime (sec), AverageBoatSpeed (m/s), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
1335,1712903478.911406,294.6,20.0,4.224,146.0,6,0,4,1,2,0.0,600.0,600.0,132.0,118.4,120.4,0.0,0.0,1,223,19,0.0,0.0,0,0.0,0,1.48,750.0,2050.0,12.74,169.4,110.0,6.4,216,214,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,667.2300000190735,4.222972972972973,489.3042,753.5284680000001,1.0,4.0,214,0.0,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,2775.699999999998,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1336,1712903479.271406,296.2,20.0,4.224,146.0,6,0,4,1,2,0.0,600.0,600.0,132.0,118.4,120.4,0.0,0.0,1,223,19,0.0,0.0,0,0.0,0,1.48,750.0,1980.0,12.74,169.4,110.0,6.4,216,214,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,667.5899999141693,4.222972972972973,489.3042,753.5284680000001,1.0,4.0,214,0.0,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,2777.299999999998,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1337,1712903479.731406,298.4,20.0,4.197,146.0,6,0,4,1,4,0.0,600.0,600.0,132.0,119.1,120.4,0.0,0.0,1,222,20,0.0,0.0,0,0.0,0,1.45,760.0,1980.0,12.37,164.1,107.7,6.2,217,210,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,668.0499999523163,4.198152812762385,479.07329400000003,729.952902,1.0,4.0,214,0.0,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,2779.4999999999977,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1338,1712903480.451406,301.6,20.0,4.197,146.0,6,0,4,1,4,0.0,600.0,600.0,132.0,119.1,120.4,0.0,0.0,1,222,20,0.0,0.0,0,0.0,0,1.45,760.0,1980.0,12.37,164.1,107.7,6.2,217,210,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,668.7699999809265,4.198152812762385,479.07329400000003,729.952902,1.0,4.0,214,0.0,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,2782.699999999998,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1339,1712903480.801406,303.0,20.0,4.197,146.0,6,0,4,1,4,0.0,600.0,600.0,132.0,119.1,120.4,0.0,0.0,1,222,20,0.0,0.0,0,0.0,0,1.45,760.0,1980.0,12.37,164.1,107.7,6.2,217,210,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,669.1199998855591,4.198152812762385,479.07329400000003,729.952902,1.0,4.0,214,0.0,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,2784.099999999998,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1340,1712903481.251406,304.8,20.0,4.197,146.0,6,0,4,1,4,0.0,600.0,600.0,132.0,119.1,120.4,0.0,0.0,1,222,20,0.0,0.0,0,0.0,0,1.45,760.0,1980.0,12.37,164.1,107.7,6.2,217,210,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,669.5699999332428,4.198152812762385,479.07329400000003,729.952902,1.0,4.0,215,0.0,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,2785.8999999999983,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1341,1712903481.691406,306.3,20.0,4.197,146.0,6,0,4,1,2,0.0,600.0,600.0,132.0,119.1,120.4,0.0,0.0,1,222,20,0.0,0.0,0,0.0,0,1.45,760.0,1980.0,12.37,164.1,107.7,6.2,217,210,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,670.0099999904633,4.198152812762385,479.07329400000003,729.952902,1.0,4.0,215,0.0,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,2787.3999999999983,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1342,1712903482.481406,309.7,20.0,4.197,146.0,6,0,4,1,2,0.0,600.0,600.0,132.0,119.1,120.4,0.0,0.0,1,222,20,0.0,0.0,0,0.0,0,1.45,760.0,2110.0,12.37,164.1,107.7,6.2,217,210,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,670.7999999523163,4.198152812762385,479.07329400000003,729.952902,1.0,4.0,215,0.0,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,2790.7999999999984,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1343,1712903482.841406,311.4,20.0,4.162,146.0,6,0,4,1,4,0.0,600.0,600.0,131.0,120.1,120.4,0.0,0.0,1,221,21,0.0,0.0,0,0.0,0,1.45,760.0,2110.0,12.75,164.1,107.7,6.2,218,204,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,671.1600000858307,4.163197335553705,479.07329400000003,729.952902,1.0,4.0,215,0.0,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,2792.499999999998,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1344,1712903483.261406,313.3,20.0,4.162,145.0,6,0,4,1,4,0.0,600.0,600.0,131.0,120.1,120.4,0.0,0.0,1,221,21,0.0,0.0,0,0.0,0,1.48,760.0,2110.0,12.75,167.7,114.1,6.2,218,204,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,671.579999923706,4.163197335553705,507.541902,745.966494,1.0,4.0,215,0.0,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2794.3999999999983,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1345,1712903483.981406,316.3,20.0,4.162,145.0,6,0,4,1,4,0.0,600.0,600.0,131.0,120.1,120.4,0.0,0.0,1,221,21,0.0,0.0,0,0.0,0,1.48,760.0,2110.0,12.75,167.7,114.1,6.2,218,204,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,672.2999999523163,4.163197335553705,507.541902,745.966494,1.0,4.0,215,0.0,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2797.3999999999983,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1346,1712903484.391406,317.9,20.0,4.162,145.0,6,0,4,1,4,0.0,600.0,600.0,131.0,120.1,120.4,0.0,0.0,1,221,21,0.0,0.0,0,0.0,0,1.48,760.0,2110.0,12.75,167.7,114.1,6.2,218,204,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,672.710000038147,4.163197335553705,507.541902,745.966494,1.0,4.0,216,0.0,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2798.999999999998,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1347,1712903484.751406,319.2,20.0,4.162,145.0,6,0,4,1,2,0.0,600.0,600.0,131.0,120.1,120.4,0.0,0.0,1,221,21,0.0,0.0,0,0.0,0,1.48,760.0,2020.0,12.75,167.7,114.1,6.2,218,204,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,673.0699999332428,4.163197335553705,507.541902,745.966494,1.0,4.0,216,0.0,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2800.2999999999984,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1348,1712903485.151406,320.8,20.0,4.162,145.0,6,0,4,1,2,0.0,600.0,600.0,131.0,120.1,120.4,0.0,0.0,1,221,21,0.0,0.0,0,0.0,0,1.48,760.0,2020.0,12.75,167.7,114.1,6.2,218,204,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,673.4700000286102,4.163197335553705,507.541902,745.966494,1.0,4.0,216,0.0,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2801.8999999999983,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1349,1712903485.641406,323.1,20.0,4.203,145.0,6,0,4,1,4,0.0,600.0,600.0,132.0,119.0,120.4,0.0,0.0,1,221,22,0.0,0.0,0,0.0,0,1.51,770.0,2020.0,12.59,165.8,109.4,6.3,219,210,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,673.960000038147,4.201680672268908,486.63526800000005,737.5148760000001,1.0,4.0,216,0.0,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2804.1999999999985,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1350,1712903486.411406,326.6,20.0,4.203,145.0,6,0,4,1,4,0.0,600.0,600.0,132.0,119.0,120.4,0.0,0.0,1,221,22,0.0,0.0,0,0.0,0,1.51,770.0,2020.0,12.59,165.8,109.4,6.3,219,210,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,674.7300000190735,4.201680672268908,486.63526800000005,737.5148760000001,1.0,4.0,216,0.0,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2807.6999999999985,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1351,1712903486.791406,328.2,20.0,4.203,145.0,6,0,4,1,4,0.0,600.0,600.0,132.0,119.0,120.4,0.0,0.0,1,221,22,0.0,0.0,0,0.0,0,1.51,770.0,2020.0,12.59,165.8,109.4,6.3,219,210,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,675.1099998950958,4.201680672268908,486.63526800000005,737.5148760000001,1.0,4.0,216,0.0,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2809.2999999999984,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1352,1712903487.221406,329.9,20.0,4.203,145.0,6,0,4,1,4,0.0,600.0,600.0,132.0,119.0,120.4,0.0,0.0,1,221,22,0.0,0.0,0,0.0,0,1.51,770.0,2020.0,12.59,165.8,109.4,6.3,219,210,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,675.539999961853,4.201680672268908,486.63526800000005,737.5148760000001,1.0,4.0,216,0.0,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2810.999999999998,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1353,1712903487.631406,331.4,20.0,4.203,145.0,6,0,4,1,2,0.0,600.0,600.0,132.0,119.0,120.4,0.0,0.0,1,221,22,0.0,0.0,0,0.0,0,1.51,770.0,2020.0,12.59,165.8,109.4,6.3,219,210,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,675.9500000476837,4.201680672268908,486.63526800000005,737.5148760000001,1.0,4.0,217,0.0,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2812.499999999998,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1354,1712903488.461406,334.8,20.0,4.203,145.0,6,0,4,1,2,0.0,600.0,600.0,132.0,119.0,120.4,0.0,0.0,1,221,22,0.0,0.0,0,0.0,0,1.51,770.0,2040.0,12.59,165.8,109.4,6.3,219,210,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,676.7799999713898,4.201680672268908,486.63526800000005,737.5148760000001,1.0,4.0,217,0.0,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2815.8999999999983,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1355,1712903488.881406,336.8,20.0,4.17,145.0,6,0,4,1,4,0.0,600.0,600.0,132.0,119.9,120.4,0.0,0.0,1,220,23,0.0,0.0,0,0.0,0,1.51,770.0,2040.0,12.67,165.8,109.4,6.2,220,206,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,677.2000000476837,4.170141784820684,486.63526800000005,737.5148760000001,1.0,4.0,217,0.0,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2817.8999999999983,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1356,1712903489.261406,338.4,20.0,4.17,145.0,6,0,4,1,4,0.0,600.0,600.0,132.0,119.9,120.4,0.0,0.0,1,220,23,0.0,0.0,0,0.0,0,1.48,780.0,2040.0,12.67,157.1,102.3,6.2,220,206,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,677.579999923706,4.170141784820684,455.052906,698.8153619999999,1.0,4.0,217,0.0,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2819.499999999998,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1357,1712903489.621406,340.0,20.0,4.17,145.0,6,0,4,1,4,0.0,600.0,600.0,132.0,119.9,120.4,0.0,0.0,1,220,23,0.0,0.0,0,0.0,0,1.48,780.0,2040.0,12.67,157.1,102.3,6.2,220,206,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,677.9400000572205,4.170141784820684,455.052906,698.8153619999999,1.0,4.0,217,0.0,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2821.099999999998,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1358,1712903490.411406,343.0,20.0,4.17,145.0,6,0,4,1,4,0.0,600.0,600.0,132.0,119.9,120.4,0.0,0.0,1,220,23,0.0,0.0,0,0.0,0,1.48,780.0,2040.0,12.67,157.1,102.3,6.2,220,206,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,678.7300000190735,4.170141784820684,455.052906,698.8153619999999,1.0,4.0,218,0.0,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2824.099999999998,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1359,1712903490.881406,344.7,20.0,4.17,145.0,6,0,4,1,2,0.0,600.0,600.0,132.0,119.9,120.4,0.0,0.0,1,220,23,0.0,0.0,0,0.0,0,1.48,780.0,2060.0,12.67,157.1,102.3,6.2,220,206,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,679.2000000476837,4.170141784820684,455.052906,698.8153619999999,1.0,4.0,218,0.0,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2825.799999999998,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1360,1712903491.301406,346.4,20.0,4.17,145.0,6,0,4,1,2,0.0,600.0,600.0,132.0,119.9,120.4,0.0,0.0,1,220,23,0.0,0.0,0,0.0,0,1.48,780.0,2060.0,12.67,157.1,102.3,6.2,220,206,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,679.6199998855591,4.170141784820684,455.052906,698.8153619999999,1.0,4.0,218,0.0,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2827.4999999999977,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1361,1712903491.751406,348.5,20.0,4.11,145.0,6,0,4,1,4,0.0,600.0,600.0,132.0,121.6,120.4,0.0,0.0,1,219,23,0.0,0.0,0,0.0,0,1.48,790.0,2060.0,12.53,160.1,104.1,6.0,221,197,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,680.0699999332428,4.111842105263158,463.05970199999996,712.160022,1.0,4.0,218,0.0,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2829.5999999999976,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1362,1712903492.171406,350.4,20.0,4.11,145.0,6,0,4,1,4,0.0,600.0,600.0,132.0,121.6,120.4,0.0,0.0,1,219,23,0.0,0.0,0,0.0,0,1.48,790.0,2060.0,12.53,160.1,104.1,6.0,221,197,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,680.4900000095367,4.111842105263158,463.05970199999996,712.160022,1.0,4.0,218,0.0,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2831.4999999999977,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1363,1712903492.941406,353.6,20.0,4.11,145.0,6,0,4,1,4,0.0,600.0,600.0,132.0,121.6,120.4,0.0,0.0,1,219,23,0.0,0.0,0,0.0,0,1.48,790.0,2060.0,12.53,160.1,104.1,6.0,221,197,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,681.2599999904633,4.111842105263158,463.05970199999996,712.160022,1.0,4.0,218,0.0,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2834.699999999998,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1364,1712903493.341406,355.2,20.0,4.11,145.0,6,0,4,1,4,0.0,600.0,600.0,132.0,121.6,120.4,0.0,0.0,1,219,23,0.0,0.0,0,0.0,0,1.48,790.0,2060.0,12.53,160.1,104.1,6.0,221,197,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,681.6600000858307,4.111842105263158,463.05970199999996,712.160022,1.0,4.0,219,0.0,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2836.299999999998,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1365,1712903493.761406,356.7,20.0,4.11,145.0,6,0,4,1,2,0.0,600.0,600.0,132.0,121.6,120.4,0.0,0.0,1,219,23,0.0,0.0,0,0.0,0,1.48,790.0,2060.0,12.53,160.1,104.1,6.0,221,197,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,682.079999923706,4.111842105263158,463.05970199999996,712.160022,1.0,4.0,219,0.0,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2837.799999999998,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1366,1712903494.211406,358.3,20.0,4.11,145.0,6,0,4,1,2,0.0,600.0,600.0,132.0,121.6,120.4,0.0,0.0,1,219,23,0.0,0.0,0,0.0,0,1.48,790.0,2100.0,12.53,160.1,104.1,6.0,221,197,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,682.5299999713898,4.111842105263158,463.05970199999996,712.160022,1.0,4.0,219,0.0,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2839.399999999998,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1367,1712903494.661406,360.5,20.0,4.104,145.0,6,0,4,1,4,0.0,600.0,600.0,131.0,121.8,120.4,0.0,0.0,1,218,24,0.0,0.0,0,0.0,0,1.45,770.0,2100.0,12.59,167.3,109.3,6.0,222,196,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,682.9800000190735,4.105090311986864,486.190446,744.1872060000001,1.0,4.0,219,0.0,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2841.5999999999976,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1368,1712903495.471406,364.1,20.0,4.104,145.0,6,0,4,1,4,0.0,600.0,600.0,131.0,121.8,120.4,0.0,0.0,1,218,24,0.0,0.0,0,0.0,0,1.45,770.0,2100.0,12.59,167.3,109.3,6.0,222,196,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,683.789999961853,4.105090311986864,486.190446,744.1872060000001,1.0,4.0,219,0.0,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2845.1999999999975,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1369,1712903495.841406,365.6,20.0,4.104,145.0,6,0,4,1,4,0.0,600.0,600.0,131.0,121.8,120.4,0.0,0.0,1,218,24,0.0,0.0,0,0.0,0,1.45,770.0,2100.0,12.59,167.3,109.3,6.0,222,196,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,684.1600000858307,4.105090311986864,486.190446,744.1872060000001,1.0,4.0,219,0.0,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2846.6999999999975,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1370,1712903496.241406,367.2,20.0,4.104,145.0,6,0,4,1,4,0.0,600.0,600.0,131.0,121.8,120.4,0.0,0.0,1,218,24,0.0,0.0,0,0.0,0,1.45,770.0,2100.0,12.59,167.3,109.3,6.0,222,196,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,684.5599999427795,4.105090311986864,486.190446,744.1872060000001,1.0,4.0,220,0.0,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2848.2999999999975,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1371,1712903496.701406,368.9,20.0,4.104,145.0,6,0,4,1,2,0.0,600.0,600.0,131.0,121.8,120.4,0.0,0.0,1,218,24,0.0,0.0,0,0.0,0,1.45,770.0,2100.0,12.59,167.3,109.3,6.0,222,196,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,685.0199999809265,4.105090311986864,486.190446,744.1872060000001,1.0,4.0,220,0.0,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2849.9999999999973,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1372,1712903497.131406,370.5,20.0,4.104,145.0,6,0,4,1,2,0.0,600.0,600.0,131.0,121.8,120.4,0.0,0.0,1,218,24,0.0,0.0,0,0.0,0,1.45,770.0,2000.0,12.59,167.3,109.3,6.0,222,196,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,685.4500000476837,4.105090311986864,486.190446,744.1872060000001,1.0,4.0,220,0.0,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2851.599999999997,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1373,1712903497.911406,374.2,20.0,4.16,145.0,6,0,4,1,4,0.0,600.0,600.0,132.0,120.2,120.4,0.0,0.0,1,218,25,0.0,0.0,0,0.0,0,1.45,770.0,2000.0,12.36,167.3,109.3,6.0,223,204,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,686.2300000190735,4.159733777038269,486.190446,744.1872060000001,1.0,4.0,220,0.0,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2855.299999999997,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1374,1712903498.291406,375.9,20.0,4.16,145.0,6,0,4,1,4,0.0,600.0,600.0,132.0,120.2,120.4,0.0,0.0,1,218,25,0.0,0.0,0,0.0,0,1.51,770.0,2000.0,12.36,164.1,111.9,6.0,223,204,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,686.6099998950958,4.159733777038269,497.75581800000003,729.952902,1.0,4.0,220,0.0,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2856.999999999997,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1375,1712903498.741406,377.8,20.0,4.16,145.0,6,0,4,1,4,0.0,600.0,600.0,132.0,120.2,120.4,0.0,0.0,1,218,25,0.0,0.0,0,0.0,0,1.51,770.0,2000.0,12.36,164.1,111.9,6.0,223,204,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,687.0599999427795,4.159733777038269,497.75581800000003,729.952902,1.0,4.0,220,0.0,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2858.899999999997,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1376,1712903499.101406,379.3,20.0,4.16,145.0,6,0,4,1,4,0.0,600.0,600.0,132.0,120.2,120.4,0.0,0.0,1,218,25,0.0,0.0,0,0.0,0,1.51,770.0,2000.0,12.36,164.1,111.9,6.0,223,204,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,687.420000076294,4.159733777038269,497.75581800000003,729.952902,1.0,4.0,220,0.0,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2860.399999999997,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
1377,1712903499.941406,382.4,20.0,4.16,145.0,6,0,4,1,2,0.0,600.0,600.0,132.0,120.2,120.4,0.0,0.0,1,218,25,0.0,0.0,0,0.0,0,1.51,770.0,2000.0,12.36,164.1,111.9,6.0,223,204,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,688.2599999904633,4.159733777038269,497.75581800000003,729.952902,1.0,4.0,221,0.0,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2863.499999999997,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
