index,TimeStamp (sec), Horizontal (meters), Stroke500mPace (sec/500m), Power (watts),Cals, Cadence (stokes/min), HRCur (bpm),DutyCycle,Rowfile_Id, lapIdx, ElapsedTime (sec), DriveLength (meters), StrokeDistance (meters), DriveTime (ms), DragFactor, StrokeRecoveryTime (ms), AverageDriveForce (lbs), AverageBoatSpeed (m/s), PeakDriveForce (lbs), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
412,1452627749.611,4777.292,115.1765,229.0743,313.9285,23.0,167.0,0.3333333,,0.0,1158.7330000400543,0.0,0.0,0.0,0.0,0.0,0.0,4.341163344953181,0.0,0.0,0.0,1.0,4.0,412,597.5851304347825,0.0,0.0,0.0,167.0,167.0,0.0,142,146,160,167,180,192,4777.292,0.0,0.0,0.0,229.0743,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
413,1452627752.106,4788.129,114.84545,231.0611,314.6796,24.0,166.0,0.3333333,,0.0,1161.2279999256134,0.0,0.0,0.0,0.0,0.0,0.0,4.353677050331554,0.0,0.0,0.0,1.0,4.0,413,577.6527500000001,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,4788.129,0.0,0.0,0.0,231.0611,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
414,1452627754.602,4798.973,114.87,230.9129,315.4311,24.0,166.0,0.3333333,,0.0,1163.7239999771118,0.0,0.0,0.0,0.0,0.0,0.0,4.352746583093932,0.0,0.0,0.0,1.0,4.0,414,577.2822500000001,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,4798.973,0.0,0.0,0.0,230.9129,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
415,1452627757.214,4810.387,114.79825000000001,231.3461,316.2271,24.0,166.0,0.3333333,,0.0,1166.3359999656677,0.0,0.0,0.0,0.0,0.0,0.0,4.355467091179525,0.0,0.0,0.0,1.0,4.0,415,578.36525,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,4810.387,0.0,0.0,0.0,231.3461,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
416,1452627759.703,4821.213,114.8926,230.7767,316.9784,24.0,166.0,0.3333333,,0.0,1168.8250000476837,0.0,0.0,0.0,0.0,0.0,0.0,4.351890374140719,0.0,0.0,0.0,1.0,4.0,416,576.9417500000001,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,4821.213,0.0,0.0,0.0,230.7767,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
417,1452627762.213,4832.117,114.98205,230.2384,317.7344,24.0,166.0,0.3333333,,0.0,1171.335000038147,0.0,0.0,0.0,0.0,0.0,0.0,4.348504831841144,0.0,0.0,0.0,1.0,4.0,417,575.596,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,4832.117,0.0,0.0,0.0,230.2384,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
418,1452627764.812,4843.392,115.4979,227.1674,318.515,23.0,166.0,0.3333333,,0.0,1173.9340000152588,0.0,0.0,0.0,0.0,0.0,0.0,4.329083039605049,0.0,0.0,0.0,1.0,4.0,418,592.6106086956522,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,4843.392,0.0,0.0,0.0,227.1674,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
419,1452627767.314,4854.222,115.40185,227.7351,319.2634,24.0,166.0,0.3333333,,0.0,1176.4359998703003,0.0,0.0,0.0,0.0,0.0,0.0,4.332686174441744,0.0,0.0,0.0,1.0,4.0,419,569.33775,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,4854.222,0.0,0.0,0.0,227.7351,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
420,1452627769.809,4864.982,115.70400000000001,225.9556,320.0039,24.0,166.0,0.3333333,,0.0,1178.930999994278,0.0,0.0,0.0,0.0,0.0,0.0,4.321371776256655,0.0,0.0,0.0,1.0,4.0,420,564.889,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,4864.982,0.0,0.0,0.0,225.9556,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
421,1452627772.311,4875.821,115.4123,227.6732,320.7534,24.0,167.0,0.3333333,,0.0,1181.433000087738,0.0,0.0,0.0,0.0,0.0,0.0,4.332293871623735,0.0,0.0,0.0,1.0,4.0,421,569.183,0.0,0.0,0.0,167.0,167.0,0.0,142,146,160,167,180,192,4875.821,0.0,0.0,0.0,227.6732,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
422,1452627774.806,4886.658,115.1099,229.4722,321.5048,24.0,167.0,0.3333333,,0.0,1183.9279999732971,0.0,0.0,0.0,0.0,0.0,0.0,4.343675044457514,0.0,0.0,0.0,1.0,4.0,422,573.6804999999999,0.0,0.0,0.0,167.0,167.0,0.0,142,146,160,167,180,192,4886.658,0.0,0.0,0.0,229.4722,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
423,1452627777.402,4898.012,114.52974999999999,232.9769,322.2969,23.0,167.0,0.3333333,,0.0,1186.523999929428,0.0,0.0,0.0,0.0,0.0,0.0,4.365677913380585,0.0,0.0,0.0,1.0,4.0,423,607.7658260869565,0.0,0.0,0.0,167.0,167.0,0.0,142,146,160,167,180,192,4898.012,0.0,0.0,0.0,232.9769,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
424,1452627779.897,4908.927,114.17625000000001,235.1478,323.059,24.0,168.0,0.3333333,,0.0,1189.0190000534058,0.0,0.0,0.0,0.0,0.0,0.0,4.37919444718144,0.0,0.0,0.0,1.0,4.0,424,587.8694999999999,0.0,0.0,0.0,0.0,168.0,0.0,142,146,160,167,180,192,4908.927,0.0,0.0,0.0,235.1478,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
425,1452627782.408,4919.773,115.648,226.284,323.8068,24.0,168.0,0.3333333,,0.0,1191.5299999713898,0.0,0.0,0.0,0.0,0.0,0.0,4.323464305478694,0.0,0.0,0.0,1.0,4.0,425,565.7099999999999,0.0,0.0,0.0,0.0,168.0,0.0,142,146,160,167,180,192,4919.773,0.0,0.0,0.0,226.284,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
426,1452627785.008,4930.898,117.12450000000001,217.8337,324.5666,23.0,169.0,0.3333333,,0.0,1194.1299998760223,0.0,0.0,0.0,0.0,0.0,0.0,4.268961660455327,0.0,0.0,0.0,1.0,4.0,426,568.2618260869565,0.0,0.0,0.0,0.0,169.0,0.0,142,146,160,167,180,192,4930.898,0.0,0.0,0.0,217.8337,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
427,1452627787.506,4941.597,116.65944999999999,220.4491,325.2983,24.0,169.0,0.3333333,,0.0,1196.6280000209808,0.0,0.0,0.0,0.0,0.0,0.0,4.285979404154571,0.0,0.0,0.0,1.0,4.0,427,551.12275,0.0,0.0,0.0,0.0,169.0,0.0,142,146,160,167,180,192,4941.597,0.0,0.0,0.0,220.4491,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
428,1452627790.11,4952.725,117.09440000000001,218.0016,326.0573,23.0,169.0,0.3333333,,0.0,1199.231999874115,0.0,0.0,0.0,0.0,0.0,0.0,4.2700590292960205,0.0,0.0,0.0,1.0,4.0,428,568.6998260869565,0.0,0.0,0.0,0.0,169.0,0.0,142,146,160,167,180,192,4952.725,0.0,0.0,0.0,218.0016,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
429,1452627790.796,3.338683,102.83605,321.834,0.268494,0.0,121.0,0.3333333,,1.0,1199.9179999828339,0.0,0.0,0.0,0.0,0.0,0.0,4.862108180934604,0.0,0.0,0.0,1.0,4.0,428,inf,121.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4956.063683,0.0,0.0,0.0,0.0,0.0,321.834,124.30000000000001,169.5,203.4,237.3,271.2
430,1452627794.089,18.20901,110.71449999999999,257.9019,1.352181,18.0,123.0,0.3333333,,1.0,1203.2109999656677,0.0,0.0,0.0,0.0,0.0,0.0,4.516120291380082,0.0,0.0,0.0,1.0,4.0,429,859.6730000000001,123.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4970.93401,0.0,0.0,0.0,0.0,257.9019,0.0,124.30000000000001,169.5,203.4,237.3,271.2
431,1452627797.293,31.02018,125.0392,179.0316,2.147109,19.0,125.0,0.3333333,,1.0,1206.414999961853,0.0,0.0,0.0,0.0,0.0,0.0,3.998745993256515,0.0,0.0,0.0,1.0,4.0,430,565.362947368421,125.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4983.74518,0.0,0.0,179.0316,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
432,1452627800.478,43.99104,123.25715,186.9097,2.983816,19.0,127.0,0.3333333,,1.0,1209.5999999046326,0.0,0.0,0.0,0.0,0.0,0.0,4.056559802007429,0.0,0.0,0.0,1.0,4.0,431,590.2411578947367,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4996.71604,0.0,0.0,186.9097,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
433,1452627803.579,56.59872,122.8466,188.7899,3.797548,19.0,128.0,0.3333333,,1.0,1212.7009999752045,0.0,0.0,0.0,0.0,0.0,0.0,4.07011671466691,0.0,0.0,0.0,1.0,4.0,432,596.1786315789474,128.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5009.32372,0.0,0.0,188.7899,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
434,1452627806.686,69.04979,124.6864,180.5555,4.588573,19.0,130.0,0.3333333,,1.0,1215.808000087738,0.0,0.0,0.0,0.0,0.0,0.0,4.010060439630946,0.0,0.0,0.0,1.0,4.0,433,570.1752631578947,130.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5021.77479,0.0,0.0,180.5555,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
435,1452627809.888,81.9366,124.3321,182.1035,5.412347,19.0,131.0,0.3333333,,1.0,1219.0099999904633,0.0,0.0,0.0,0.0,0.0,0.0,4.021487612611707,0.0,0.0,0.0,1.0,4.0,434,575.0636842105263,131.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5034.6616,0.0,0.0,182.1035,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
436,1452627812.99,94.45535,123.91465,183.9501,6.215492,19.0,133.0,0.3333333,,1.0,1222.111999988556,0.0,0.0,0.0,0.0,0.0,0.0,4.035035405418165,0.0,0.0,0.0,1.0,4.0,435,580.8950526315789,133.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5047.1803500000005,0.0,0.0,183.9501,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
437,1452627816.081,106.974,123.52459999999999,185.6983,7.022136,20.0,135.0,0.3333333,,1.0,1225.2030000686646,0.0,0.0,0.0,0.0,0.0,0.0,4.047776718159784,0.0,0.0,0.0,1.0,4.0,436,557.0948999999999,135.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5059.6990000000005,0.0,0.0,185.6983,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
438,1452627819.178,119.3486,124.85114999999999,179.8417,7.807729,19.0,136.0,0.3333333,,1.0,1228.2999999523163,0.0,0.0,0.0,0.0,0.0,0.0,4.004768878780853,0.0,0.0,0.0,1.0,4.0,437,567.9211578947369,136.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5072.073600000001,0.0,0.0,179.8417,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
439,1452627822.282,131.8602,124.0232,183.4675,8.610126,19.0,137.0,0.3333333,,1.0,1231.404000043869,0.0,0.0,0.0,0.0,0.0,0.0,4.03150378316315,0.0,0.0,0.0,1.0,4.0,438,579.3710526315789,137.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5084.5852,0.0,0.0,183.4675,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
440,1452627825.393,144.3719,124.4469,181.6,9.410446,19.0,138.0,0.3333333,,1.0,1234.5149998664856,0.0,0.0,0.0,0.0,0.0,0.0,4.017777863490372,0.0,0.0,0.0,1.0,4.0,439,573.4736842105264,138.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5097.0969000000005,0.0,0.0,181.6,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
441,1452627828.575,157.1858,124.1479,182.9153,10.23145,19.0,139.0,0.3333333,,1.0,1237.6970000267029,0.0,0.0,0.0,0.0,0.0,0.0,4.02745435081866,0.0,0.0,0.0,1.0,4.0,440,577.6272631578947,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5109.910800000001,0.0,0.0,182.9153,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
442,1452627831.678,169.6462,124.65665,180.6849,11.02749,20.0,140.0,0.3333333,,1.0,1240.7999999523163,0.0,0.0,0.0,0.0,0.0,0.0,4.011017462766728,0.0,0.0,0.0,1.0,4.0,441,542.0546999999999,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5122.3712000000005,0.0,0.0,180.6849,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
443,1452627834.89,182.4707,125.41435000000001,177.4296,11.84153,19.0,141.0,0.3333333,,1.0,1244.0120000839233,0.0,0.0,0.0,0.0,0.0,0.0,3.986784606386749,0.0,0.0,0.0,1.0,4.0,442,560.304,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5135.1957,0.0,0.0,177.4296,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
444,1452627837.989,194.914,124.00325,183.5561,12.6366,19.0,142.0,0.3333333,,1.0,1247.1110000610352,0.0,0.0,0.0,0.0,0.0,0.0,4.032152383102862,0.0,0.0,0.0,1.0,4.0,443,579.6508421052631,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5147.639,0.0,0.0,183.5561,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
445,1452627841.185,207.7215,124.76039999999999,180.2345,13.45313,19.0,143.0,0.3333333,,1.0,1250.3069999217987,0.0,0.0,0.0,0.0,0.0,0.0,4.007681924713291,0.0,0.0,0.0,1.0,4.0,444,569.1615789473684,0.0,143.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5160.4465,0.0,0.0,180.2345,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
446,1452627844.389,220.6009,124.77720000000001,180.1617,14.27683,19.0,143.0,0.3333333,,1.0,1253.510999917984,0.0,0.0,0.0,0.0,0.0,0.0,4.007142330489865,0.0,0.0,0.0,1.0,4.0,445,568.9316842105263,0.0,143.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5173.3259,0.0,0.0,180.1617,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
447,1452627847.485,232.9721,124.85000000000001,179.8468,15.06316,19.0,144.0,0.3333333,,1.0,1256.606999874115,0.0,0.0,0.0,0.0,0.0,0.0,4.004805766920304,0.0,0.0,0.0,1.0,4.0,446,567.9372631578948,0.0,144.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5185.697099999999,0.0,0.0,179.8468,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
448,1452627850.587,245.4805,123.79610000000001,184.479,15.86603,19.0,145.0,0.3333333,,1.0,1259.7089998722076,0.0,0.0,0.0,0.0,0.0,0.0,4.038899448367113,0.0,0.0,0.0,1.0,4.0,447,582.5652631578948,0.0,145.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,5198.205499999999,0.0,0.0,184.479,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
449,1452627853.785,258.5665,122.61614999999999,189.8563,16.71887,19.0,146.0,0.3333333,,1.0,1262.9070000648499,0.0,0.0,0.0,0.0,0.0,0.0,4.077766264884357,0.0,0.0,0.0,1.0,4.0,448,599.5462105263158,0.0,146.0,146.0,0.0,0.0,0.0,142,146,160,167,180,192,5211.291499999999,0.0,0.0,189.8563,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
450,1452627856.884,270.998,124.52485,181.2592,17.51238,19.0,147.0,0.3333333,,1.0,1266.0060000419617,0.0,0.0,0.0,0.0,0.0,0.0,4.015262817020057,0.0,0.0,0.0,1.0,4.0,449,572.3974736842105,0.0,0.0,147.0,0.0,0.0,0.0,142,146,160,167,180,192,5223.722999999999,0.0,0.0,181.2592,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
451,1452627859.882,283.0004,124.79935,180.0657,18.27684,20.0,148.0,0.3333333,,1.0,1269.0039999485016,0.0,0.0,0.0,0.0,0.0,0.0,4.0064311232390235,0.0,0.0,0.0,1.0,4.0,450,540.1971,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,5235.725399999999,0.0,0.0,180.0657,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
452,1452627862.985,295.4427,124.7664,180.2084,19.07095,19.0,148.0,0.3333333,,1.0,1272.106999874115,0.0,0.0,0.0,0.0,0.0,0.0,4.007489195809128,0.0,0.0,0.0,1.0,4.0,451,569.0791578947369,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,5248.167699999999,0.0,0.0,180.2084,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
453,1452627866.175,308.1087,125.81709999999998,175.7314,19.87042,19.0,149.0,0.3333333,,1.0,1275.2969999313354,0.0,0.0,0.0,0.0,0.0,0.0,3.974022609009428,0.0,0.0,0.0,1.0,4.0,452,554.9412631578947,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,5260.833699999999,0.0,0.0,175.7314,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
454,1452627869.276,320.3328,126.7609,171.8351,20.63613,19.0,149.0,0.3333333,,1.0,1278.3980000019073,0.0,0.0,0.0,0.0,0.0,0.0,3.9444339697809023,0.0,0.0,0.0,1.0,4.0,453,542.6371578947368,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,5273.0578,0.0,0.0,171.8351,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
455,1452627872.481,333.0626,126.1077,174.5193,21.44034,19.0,149.0,0.3333333,,1.0,1281.6029999256134,0.0,0.0,0.0,0.0,0.0,0.0,3.964864952734845,0.0,0.0,0.0,1.0,4.0,454,551.1135789473684,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,5285.7876,0.0,0.0,174.5193,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
456,1452627875.579,345.2158,127.2769,169.7537,22.19786,19.0,149.0,0.3333333,,1.0,1284.7009999752045,0.0,0.0,0.0,0.0,0.0,0.0,3.9284426317737156,0.0,0.0,0.0,1.0,4.0,455,536.0643157894737,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,5297.940799999999,0.0,0.0,169.7537,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
457,1452627878.686,357.5946,125.30839999999999,177.8802,22.98242,19.0,148.0,0.3333333,,1.0,1287.808000087738,0.0,0.0,0.0,0.0,0.0,0.0,3.9901554883790715,0.0,0.0,0.0,1.0,4.0,456,561.7269473684211,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,5310.3196,0.0,0.0,177.8802,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
458,1452627881.875,370.2655,126.21270000000001,174.0839,23.78314,19.0,148.0,0.3333333,,1.0,1290.9969999790192,0.0,0.0,0.0,0.0,0.0,0.0,3.961566466766022,0.0,0.0,0.0,1.0,4.0,457,549.7386315789473,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,5322.9905,0.0,0.0,174.0839,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
459,1452627884.976,382.418,127.09124999999999,170.4988,24.53978,19.0,148.0,0.3333333,,1.0,1294.098000049591,0.0,0.0,0.0,0.0,0.0,0.0,3.9341811493710233,0.0,0.0,0.0,1.0,4.0,458,538.4172631578947,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,5335.143,0.0,0.0,170.4988,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
460,1452627888.183,395.225,125.5548,176.835,25.35372,19.0,148.0,0.3333333,,1.0,1297.3050000667572,0.0,0.0,0.0,0.0,0.0,0.0,3.982324849388474,0.0,0.0,0.0,1.0,4.0,459,558.4263157894737,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,5347.95,0.0,0.0,176.835,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
461,1452627891.19,407.156,125.82104999999999,175.7147,26.10666,20.0,148.0,0.3333333,,1.0,1300.3120000362396,0.0,0.0,0.0,0.0,0.0,0.0,3.973897849366223,0.0,0.0,0.0,1.0,4.0,460,527.1441,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,5359.880999999999,0.0,0.0,175.7147,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
462,1452627894.284,419.4567,126.07,174.6758,26.88472,20.0,148.0,0.3333333,,1.0,1303.4059998989105,0.0,0.0,0.0,0.0,0.0,0.0,3.966050606805743,0.0,0.0,0.0,1.0,4.0,461,524.0274000000001,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,5372.181699999999,0.0,0.0,174.6758,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
463,1452627897.374,431.7578,125.49950000000001,177.0689,27.6639,19.0,148.0,0.3333333,,1.0,1306.4960000514984,0.0,0.0,0.0,0.0,0.0,0.0,3.9840796178470828,0.0,0.0,0.0,1.0,4.0,462,559.164947368421,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,5384.482799999999,0.0,0.0,177.0689,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
464,1452627900.477,444.0562,125.78049999999999,175.8847,28.43904,19.0,148.0,0.3333333,,1.0,1309.5989999771118,0.0,0.0,0.0,0.0,0.0,0.0,3.9751789824336843,0.0,0.0,0.0,1.0,4.0,463,555.4253684210527,0.0,0.0,148.0,0.0,0.0,0.0,142,146,160,167,180,192,5396.7811999999985,0.0,0.0,175.8847,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
465,1452627903.679,456.7981,125.87819999999999,175.4755,29.24603,19.0,149.0,0.3333333,,1.0,1312.800999879837,0.0,0.0,0.0,0.0,0.0,0.0,3.9720936587908,0.0,0.0,0.0,1.0,4.0,464,554.1331578947369,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,5409.5230999999985,0.0,0.0,175.4755,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
466,1452627906.686,468.7307,125.94654999999999,175.1899,29.99929,20.0,149.0,0.3333333,,1.0,1315.808000087738,0.0,0.0,0.0,0.0,0.0,0.0,3.9699380411769916,0.0,0.0,0.0,1.0,4.0,465,525.5697,0.0,0.0,149.0,0.0,0.0,0.0,142,146,160,167,180,192,5421.455699999999,0.0,0.0,175.1899,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
467,1452627909.682,480.812,123.7954,184.4822,30.77481,20.0,150.0,0.3333333,,1.0,1318.8039999008179,0.0,0.0,0.0,0.0,0.0,0.0,4.038922286288505,0.0,0.0,0.0,1.0,4.0,466,553.4466,0.0,0.0,150.0,0.0,0.0,0.0,142,146,160,167,180,192,5433.536999999998,0.0,0.0,184.4822,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
468,1452627912.382,492.0253,120.4056,200.5062,31.51594,22.0,151.0,0.3333333,,1.0,1321.5039999485016,0.0,0.0,0.0,0.0,0.0,0.0,4.152630774648355,0.0,0.0,0.0,1.0,4.0,467,546.8350909090909,0.0,0.0,151.0,0.0,0.0,0.0,142,146,160,167,180,192,5444.750299999999,0.0,0.0,200.5062,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
469,1452627915.478,504.6921,122.53229999999999,190.2463,32.34114,20.0,151.0,0.3333333,,1.0,1324.5999999046326,0.0,0.0,0.0,0.0,0.0,0.0,4.08055671851422,0.0,0.0,0.0,1.0,4.0,468,570.7389000000001,0.0,0.0,151.0,0.0,0.0,0.0,142,146,160,167,180,192,5457.417099999999,0.0,0.0,190.2463,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
470,1452627918.385,516.5473,122.69874999999999,189.473,33.11079,21.0,152.0,0.3333333,,1.0,1327.5069999694824,0.0,0.0,0.0,0.0,0.0,0.0,4.07502113917216,0.0,0.0,0.0,1.0,4.0,469,541.3514285714286,0.0,0.0,152.0,0.0,0.0,0.0,142,146,160,167,180,192,5469.272299999999,0.0,0.0,189.473,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
471,1452627921.28,528.55,120.57115,199.6815,33.90293,21.0,152.0,0.3333333,,1.0,1330.401999950409,0.0,0.0,0.0,0.0,0.0,0.0,4.146929012454472,0.0,0.0,0.0,1.0,4.0,470,570.5185714285714,0.0,0.0,152.0,0.0,0.0,0.0,142,146,160,167,180,192,5481.274999999999,0.0,0.0,199.6815,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
472,1452627924.272,540.7801,122.359,191.0559,34.69912,20.0,153.0,0.3333333,,1.0,1333.3940000534058,0.0,0.0,0.0,0.0,0.0,0.0,4.086336109317664,0.0,0.0,0.0,1.0,4.0,471,573.1677000000001,0.0,0.0,153.0,0.0,0.0,0.0,142,146,160,167,180,192,5493.5050999999985,0.0,0.0,191.0559,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
473,1452627927.081,552.2185,122.44445,190.6561,35.44055,21.0,153.0,0.3333333,,1.0,1336.2030000686646,0.0,0.0,0.0,0.0,0.0,0.0,4.083484388226661,0.0,0.0,0.0,1.0,4.0,472,544.7317142857142,0.0,0.0,153.0,0.0,0.0,0.0,142,146,160,167,180,192,5504.9434999999985,0.0,0.0,190.6561,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
474,1452627929.977,564.079,122.05315,192.4956,36.21424,21.0,154.0,0.3333333,,1.0,1339.0989999771118,0.0,0.0,0.0,0.0,0.0,0.0,4.096575958916259,0.0,0.0,0.0,1.0,4.0,473,549.9874285714285,0.0,0.0,154.0,0.0,0.0,0.0,142,146,160,167,180,192,5516.803999999998,0.0,0.0,192.4956,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
475,1452627932.977,576.441,121.7324,194.0214,37.02532,20.0,155.0,0.3333333,,1.0,1342.0989999771118,0.0,0.0,0.0,0.0,0.0,0.0,4.107369936023606,0.0,0.0,0.0,1.0,4.0,474,582.0642,0.0,0.0,155.0,0.0,0.0,0.0,142,146,160,167,180,192,5529.165999999998,0.0,0.0,194.0214,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
